id_acidente_tip; dia; mes; total; id_risco
273;17;4;1;v04
119;18;4;1;v04
4;18;4;1;v04
118;18;4;1;v04
117;18;4;1;v04
4;18;4;1;v04
4;19;4;1;v04
33;19;4;1;v04
119;19;4;1;v04
119;20;4;1;v04
117;21;4;1;v04
119;22;4;1;v04
4;22;4;1;v04
4;22;4;1;v04
126;22;4;2;v04
33;22;4;1;v04
273;23;4;1;v04
117;23;4;1;v04
117;23;4;1;v04
33;24;4;1;v04
4;24;4;2;v04
119;24;4;1;v04
4;25;4;1;v04
7;25;4;3;v04
4;25;4;1;v04
4;26;4;1;v04
117;26;4;1;v04
273;26;4;1;v04
117;27;4;3;v04
4;28;4;1;v04
33;28;4;1;v04
117;28;4;1;v04
4;28;4;2;v04
4;29;4;1;v04
4;29;4;1;v04
117;29;4;1;v04
33;29;4;1;v04
4;29;4;1;v04
4;30;4;1;v04
4;30;4;1;v04
126;30;4;1;v04
4;30;4;1;v04
33;30;4;1;v04
63;1;5;1;v04
4;1;5;1;v04
117;1;5;3;v04
127;1;5;1;v04
33;1;5;2;v04
63;2;5;1;v04
117;2;5;1;v04
119;2;5;3;v04
33;2;5;1;v04
117;4;5;1;v04
4;4;5;1;v04
4;4;5;1;v04
119;4;5;1;v04
119;4;5;1;v04
33;5;5;1;v04
117;5;5;1;v04
117;5;5;1;v04
117;5;5;1;v04
119;5;5;1;v04
33;5;5;1;v04
33;5;5;1;v04
33;5;5;1;v04
4;6;5;1;v04
117;6;5;1;v04
119;6;5;1;v04
6;6;5;1;v04
33;6;5;1;v04
117;6;5;1;v04
33;6;5;1;v04
33;6;5;1;v04
33;6;5;1;v04
33;6;5;2;v04
273;6;5;1;v04
117;6;5;1;v04
33;6;5;1;v04
4;7;5;1;v04
4;7;5;2;v04
33;7;5;1;v04
117;7;5;1;v04
119;7;5;1;v04
117;7;5;1;v04
127;7;5;1;v04
119;7;5;1;v04
119;8;5;1;v04
4;8;5;1;v04
4;8;5;1;v04
126;8;5;1;v04
117;8;5;1;v04
120;8;5;2;v04
118;9;5;3;v04
119;9;5;1;v04
4;11;5;1;v04
6;11;5;1;v04
119;11;5;1;v04
4;11;5;1;v04
4;11;5;1;v04
4;12;5;1;v04
4;13;5;1;v04
4;13;5;3;v04
33;13;5;1;v04
4;13;5;3;v04
63;13;5;1;v04
117;14;5;1;v04
4;14;5;1;v04
117;15;5;1;v04
117;15;5;1;v04
4;15;5;1;v04
117;15;5;2;v04
118;15;5;2;v04
33;15;5;1;v04
33;15;5;1;v04
33;15;5;1;v04
117;18;5;1;v04
4;19;5;1;v04
63;19;5;1;v04
119;19;5;1;v04
117;20;5;1;v04
4;20;5;1;v04
7;20;5;3;v04
117;21;5;1;v04
119;21;5;1;v04
7;21;5;1;v04
4;22;5;1;v04
4;22;5;1;v04
118;22;5;1;v04
273;22;5;1;v04
4;22;5;1;v04
117;22;5;1;v04
4;22;5;1;v04
117;22;5;1;v04
273;23;5;2;v04
117;23;5;3;v04
117;23;5;1;v04
7;24;5;2;v04
119;24;5;1;v04
117;25;5;2;v04
119;26;5;1;v04
33;26;5;1;v04
117;26;5;1;v04
119;26;5;1;v04
63;26;5;1;v04
7;26;5;2;v04
33;27;5;1;v04
4;27;5;1;v04
119;27;5;1;v04
4;28;5;1;v04
4;28;5;1;v04
4;28;5;1;v04
4;29;5;1;v04
117;29;5;1;v04
119;29;5;1;v04
4;29;5;2;v04
119;29;5;1;v04
7;29;5;3;v04
117;29;5;1;v04
118;29;5;1;v04
117;30;5;1;v04
4;30;5;1;v04
4;30;5;2;v04
4;31;5;1;v04
6;31;5;1;v04
33;1;6;1;v04
4;1;6;1;v04
119;1;6;1;v04
