dia;mes;hora;minuto;km;trecho;sentido;acidente_caminhao
01;02;19;;323.2;2;4;1
01;02;20;;225.4;1;3;1
01;02;20;;315.5;2;4;1
01;02;20;;319;2;4;0
01;02;21;;175.1;2;3;0
02;02;08;;293.1;2;4;0
02;02;08;;272;2;3;1
02;02;08;;163.9;2;3;1
02;02;08;;184.1;2;3;1
02;02;09;;295.75;2;3;0
02;02;14;;207;2;4;0
02;02;19;;171;2;4;0
02;02;20;;205.4;1;3;0
02;02;20;;185.75;1;4;0
02;02;23;;113;1;4;1
03;02;00;;238.8;2;4;1
03;02;02;;230;1;4;0
03;02;06;;174;2;3;1
03;02;06;;168.4;2;3;0
03;02;06;;177.5;2;4;1
03;02;06;;152;1;3;0
03;02;07;;163.5;2;4;1
03;02;07;;154;1;3;0
03;02;09;;103;1;4;1
03;02;10;;221;1;4;0
03;02;11;;174;2;3;1
03;02;11;;208.1;2;3;1
03;02;12;;172.8;2;4;1
03;02;13;;220.85;2;4;1
03;02;15;;168.4;2;4;0
03;02;15;;73.3;1;3;1
03;02;16;;155.02;1;4;1
03;02;18;;212;1;3;0
03;02;18;;102.35;1;4;0
03;02;18;;183.65;2;4;0
03;02;19;;49.6;1;4;0
03;02;19;;215;1;4;0
03;02;20;;172.8;2;4;1
03;02;23;;246.23;2;4;0
04;02;01;;270;2;4;1
04;02;04;;176.7;2;3;0
04;02;05;;170.9;2;3;1
04;02;05;;222.6;2;3;1
04;02;06;;328.4;2;4;0
04;02;07;;319;2;3;1
04;02;12;;145.7;1;3;0
04;02;15;;165;1;3;1
04;02;16;;182.5;2;3;0
04;02;17;;187;1;3;0
04;02;17;;222.55;2;3;0
04;02;18;;209.2;2;3;1
04;02;18;;180.7;2;3;0
04;02;19;;172.4;2;3;0
04;02;19;;192;1;3;0
04;02;19;;208.4;2;4;0
04;02;20;;168;2;3;0
04;02;20;;166.5;2;4;1
04;02;23;;172.2;2;4;0
05;02;01;;167.2;2;3;0
05;02;01;;101.2;1;3;1
05;02;03;;231;1;3;0
05;02;04;;139;1;3;1
05;02;05;;104.65;1;3;0
05;02;06;;31.5;1;3;0
05;02;06;;172.8;2;3;0
05;02;06;;251;2;3;1
05;02;06;;139.2;1;4;0
05;02;07;;163.9;2;3;0
05;02;07;;195.5;2;3;0
05;02;08;;172.7;2;3;0
05;02;08;;298.6;2;4;1
05;02;08;;219;1;3;1
05;02;10;;219;1;3;1
05;02;11;;323.3;2;4;1
05;02;11;;164;2;4;0
05;02;14;;204;1;4;0
05;02;16;;211;1;3;0
05;02;16;;264;2;3;1
05;02;17;;278.1;2;3;0
05;02;18;;22.9;1;3;1
05;02;18;;224;1;3;0
05;02;19;;213.7;1;4;0
05;02;21;;0;1;3;1
05;02;23;;172.7;2;4;0
06;02;00;;227.2;2;3;1
06;02;02;;220;1;4;0
06;02;02;;214.6;2;3;0
06;02;03;;180.4;2;3;0
06;02;05;;278.2;2;3;1
06;02;05;;294;2;4;0
06;02;05;;205.1;1;4;1
06;02;07;;172.6;2;3;0
06;02;08;;205.9;1;4;0
06;02;08;;148;1;3;0
06;02;08;;179.9;2;3;0
06;02;09;;145;1;3;0
06;02;09;;313;2;3;0
06;02;09;;177.8;1;4;0
06;02;10;;175.5;2;3;0
06;02;10;;189.9;1;3;0
06;02;11;;98.8;1;3;1
06;02;14;;208;1;3;0
06;02;15;;198.5;2;4;1
06;02;17;;123.2;1;3;0
06;02;17;;69.8;1;3;0
06;02;18;;107.4;1;3;0
06;02;19;;321.9;2;4;1
06;02;20;;209;1;3;0
06;02;21;;116;1;4;0
06;02;22;;229.3;1;3;1
06;02;22;;218;1;4;0
06;02;23;;189.9;2;4;0
06;02;23;;202.8;2;4;1
07;02;03;;272.4;2;3;0
07;02;05;;326.6;2;4;1
07;02;05;;133.1;1;3;0
07;02;06;;133.05;1;3;0
07;02;06;;217.1;1;3;1
07;02;06;;169.5;2;3;0
07;02;06;;220;1;3;0
07;02;07;;180.9;2;3;0
07;02;07;;225;1;4;0
07;02;07;;205;1;3;0
07;02;08;;178.1;2;3;1
07;02;09;;226;1;3;1
07;02;10;;157;1;3;1
07;02;11;;211.5;1;4;0
07;02;13;;145.9;1;3;0
07;02;14;;119.4;1;3;0
07;02;16;;183.6;2;4;0
07;02;16;;122;1;4;0
07;02;16;;101.15;1;4;0
07;02;16;;100.1;1;4;0
07;02;17;;175;1;4;1
07;02;17;;314;2;4;0
07;02;17;;221.97;1;4;1
07;02;17;;187.9;2;4;0
07;02;18;;101.2;1;4;0
07;02;18;;216.9;1;4;0
07;02;18;;212.5;1;4;0
07;02;19;;123;1;4;0
07;02;21;;84.2;1;3;1
07;02;22;;178.5;2;3;1
07;02;22;;154;1;4;0
07;02;23;;179.8;2;3;0
08;02;00;;178.3;1;4;0
08;02;01;;296.65;2;4;1
08;02;01;;294;2;4;1
08;02;01;;172.2;2;4;0
08;02;01;;264.28;2;3;1
08;02;05;;165;1;3;1
08;02;05;;195;2;4;0
08;02;07;;179.8;2;3;0
08;02;07;;181.7;2;3;0
08;02;07;;180;2;3;0
08;02;07;;215.5;1;4;0
08;02;07;;181.6;2;3;0
08;02;08;;292.05;2;4;0
08;02;11;;205.2;1;4;0
08;02;11;;169.53;2;4;1
08;02;12;;228.3;1;4;0
08;02;13;;164;2;4;1
08;02;14;;101.5;1;4;1
08;02;16;;212.3;1;4;0
08;02;16;;224.7;2;3;0
08;02;18;;158;1;4;0
08;02;18;;213.5;1;3;0
08;02;18;;275.75;2;3;0
08;02;21;;220.8;1;3;1
08;02;21;;265.35;2;4;0
08;02;21;;304.87;2;4;0
08;02;23;;133;1;3;1
08;02;23;;164.2;2;3;0
09;02;05;;258.4;2;3;1
09;02;05;;152.3;1;4;1
09;02;06;;258;2;3;1
09;02;07;;226;1;3;0
09;02;08;;227;1;4;1
09;02;08;;195.7;1;3;1
09;02;08;;99;1;3;0
09;02;09;;166.3;1;3;0
09;02;09;;228;1;4;0
09;02;10;;204;1;4;1
09;02;10;;170;2;3;1
09;02;12;;228.2;2;3;0
09;02;13;;229;1;4;1
09;02;13;;195.5;1;4;1
09;02;14;;228.2;2;3;0
09;02;16;;19.5;1;4;1
09;02;16;;154;1;4;0
09;02;17;;157;1;3;0
09;02;17;;251.8;2;4;0
09;02;17;;189.6;2;3;0
09;02;17;;222.7;1;3;0
09;02;18;;190.4;2;3;1
09;02;18;;300;2;4;1
09;02;19;;148;1;4;0
09;02;19;;24.5;1;3;1
09;02;20;;29.3;1;3;0
09;02;20;;72;1;3;0
09;02;20;;76;1;4;0
09;02;22;;190;2;3;0
09;02;23;;235.6;2;4;1
09;02;23;;236.8;2;4;1
09;02;23;;284.8;2;3;1
10;02;23;;236;2;4;1
10;02;01;;287.6;2;3;1
10;02;02;;118.1;1;4;1
10;02;02;;210;1;3;1
10;02;02;;292;2;3;1
10;02;03;;219.4;1;4;0
10;02;05;;198.98;2;3;1
10;02;06;;285.6;2;4;1
10;02;06;;198.7;2;3;0
10;02;06;;95.6;1;4;0
10;02;07;;220;1;3;1
10;02;08;;229.1;1;4;1
10;02;08;;215;1;4;0
10;02;08;;198.9;2;3;0
10;02;11;;212.5;1;4;0
10;02;13;;216.1;1;3;0
10;02;15;;165;1;4;0
10;02;15;;145;1;4;0
10;02;16;;148.3;1;3;1
10;02;17;;252.05;2;4;1
10;02;17;;304.7;2;3;0
10;02;17;;221.1;2;4;0
10;02;17;;21.8;1;4;1
10;02;17;;311.9;2;3;0
10;02;18;;210.25;2;4;1
10;02;18;;220.3;2;4;0
10;02;19;;214.4;2;3;0
10;02;20;;170.2;2;3;0
10;02;21;;145.8;1;3;0
10;02;23;;170.9;2;3;0
11;02;04;;173.5;2;3;0
11;02;04;;174.1;2;3;0
11;02;05;;173.7;1;3;1
11;02;05;;175;2;3;1
11;02;06;;174.8;2;3;0
11;02;07;;175;2;3;1
11;02;07;;154;1;4;0
11;02;07;;223.1;2;3;1
11;02;08;;203.5;2;4;0
11;02;08;;146;1;3;0
11;02;09;;226.85;2;3;1
11;02;09;;190.5;2;4;0
11;02;10;;247.25;2;3;1
11;02;10;;72.3;1;4;0
11;02;10;;165.7;2;4;1
11;02;11;;228.2;2;3;1
11;02;14;;331.62;2;4;1
11;02;15;;210;2;3;0
11;02;16;;294.6;2;3;0
11;02;18;;170.3;1;4;0
11;02;18;;170.9;1;3;0
11;02;18;;142.6;1;4;0
11;02;19;;177.32;1;4;0
11;02;21;;29.7;1;3;0
11;02;23;;170.4;1;4;0
11;02;23;;182.6;2;4;1
12;02;00;;51.6;1;3;0
12;02;03;;299.5;2;4;0
12;02;06;;328;2;3;1
12;02;06;;70.4;1;4;1
12;02;08;;113;1;3;0
12;02;10;;269;2;3;0
12;02;10;;165.4;2;4;1
12;02;11;;257.5;2;3;0
12;02;11;;181;1;3;0
12;02;14;;100;1;4;0
12;02;15;;274.3;2;3;0
12;02;16;;111.5;1;3;0
12;02;17;;300;2;3;0
12;02;17;;183;2;4;0
12;02;17;;295.6;2;3;0
12;02;17;;174.7;2;4;1
12;02;17;;230.8;1;3;0
12;02;17;;180.4;2;4;1
12;02;17;;175.5;2;4;0
12;02;17;;229;1;3;0
12;02;17;;298.6;2;3;0
12;02;18;;298.6;2;4;0
12;02;18;;161.2;1;3;0
12;02;18;;171.6;2;4;1
12;02;18;;273;2;3;1
12;02;18;;163.9;2;4;0
12;02;18;;173;1;3;0
12;02;19;;168;1;3;0
12;02;20;;135;1;3;0
12;02;20;;87;1;3;0
12;02;21;;144.25;1;4;0
12;02;23;;174.9;2;4;0
13;02;00;;34;1;3;0
13;02;00;;144.6;1;4;1
13;02;02;;98.8;1;4;0
13;02;03;;213;1;3;0
13;02;03;;216.5;1;3;0
13;02;04;;189.35;2;3;0
13;02;05;;160.1;1;3;0
13;02;05;;235;2;3;0
13;02;06;;134;1;3;0
13;02;07;;299.7;2;3;0
13;02;07;;23.6;1;4;0
13;02;08;;275.7;2;3;0
13;02;08;;114;1;4;0
13;02;08;;273;2;4;0
13;02;08;;117.4;1;3;0
13;02;08;;224.1;2;3;1
13;02;09;;260;2;3;1
13;02;09;;173.9;2;4;0
13;02;10;;120;1;3;0
13;02;10;;160.4;1;3;0
13;02;10;;172;1;3;0
13;02;10;;119.4;1;3;0
13;02;11;;328.9;2;4;1
13;02;11;;225.8;2;3;1
13;02;11;;302;2;4;0
13;02;12;;161.2;1;3;0
13;02;12;;158;1;3;0
13;02;13;;186;2;3;0
13;02;13;;265.2;2;4;0
13;02;13;;214;1;3;0
13;02;14;;212.6;1;4;0
13;02;14;;167;2;4;0
13;02;15;;65;1;4;0
13;02;15;;65;1;4;0
13;02;18;;266.55;2;3;0
13;02;18;;306.5;2;3;0
13;02;22;;270;2;4;0
14;02;00;;182.95;2;4;0
14;02;05;;158;1;4;1
14;02;06;;223;1;3;0
14;02;07;;261.5;2;4;0
14;02;07;;165;2;4;1
14;02;09;;199;1;3;1
14;02;11;;173.7;2;4;0
14;02;13;;202.9;1;4;0
14;02;15;;152;1;4;0
14;02;16;;169.2;2;3;0
14;02;17;;304.7;2;3;0
14;02;23;;159.5;1;3;0
14;02;23;;89.3;1;3;0
15;02;00;;92.9;1;4;0
15;02;03;;329.9;2;3;0
15;02;04;;306.3;2;3;0
15;02;06;;219;1;4;0
15;02;06;;213;1;3;0
15;02;07;;23.6;1;4;0
15;02;07;;172.2;2;3;0
15;02;08;;127.8;1;4;0
15;02;14;;70.003;1;3;1
15;02;14;;183.5;1;3;1
15;02;17;;134.9;1;4;0
15;02;18;;111.65;1;3;0
15;02;20;;50;1;3;0
15;02;21;;73;1;3;0
15;02;21;;169;1;4;0
15;02;22;;5.45;1;4;0
15;02;23;;299;2;4;0
15;02;23;;144.6;1;4;0
16;02;07;;74;1;3;0
16;02;07;;178;2;4;0
16;02;07;;311;2;3;0
16;02;10;;199.2;1;3;1
16;02;13;;87;1;4;0
16;02;15;;2.7;1;3;0
16;02;17;;144.3;1;4;0
16;02;17;;144.6;1;4;0
16;02;18;;220.7;2;3;1
16;02;18;;209.9;1;4;0
16;02;18;;144.4;1;4;0
16;02;18;;207.2;1;4;0
16;02;22;;25.3;1;3;1
16;02;23;;70.1;1;4;0
17;02;05;;221.7;2;4;0
17;02;05;;196.8;2;3;0
17;02;06;;257.3;2;3;1
17;02;06;;148.5;1;4;0
17;02;07;;273;2;4;1
17;02;08;;204;1;4;0
17;02;10;;102;1;4;1
17;02;12;;226;2;3;0
17;02;12;;256;2;3;0
17;02;14;;142.6;1;4;0
17;02;14;;145.1;1;4;1
17;02;14;;325;2;3;0
17;02;16;;143;1;4;1
17;02;16;;292.8;2;3;0
17;02;16;;156;1;3;0
17;02;17;;186.4;1;3;1
17;02;19;;229;2;3;0
17;02;19;;231;1;4;1
17;02;19;;173.5;2;4;0
17;02;19;;216;1;4;0
17;02;19;;228;2;4;0
17;02;19;;172.9;2;4;0
17;02;19;;158.5;1;4;0
17;02;20;;197.5;1;4;1
17;02;20;;155;1;3;0
17;02;21;;186.3;1;4;1
17;02;21;;159.5;1;3;1
17;02;22;;55;1;3;0
17;02;22;;173;1;4;0
18;02;00;;186.8;2;4;0
18;02;03;;222.1;1;4;0
18;02;04;;220.3;2;4;0
18;02;06;;165;1;4;0
18;02;07;;167;2;3;0
18;02;07;;175.3;2;3;0
18;02;07;;220.6;2;4;0
18;02;07;;12;1;3;1
18;02;07;;165.5;2;4;1
18;02;08;;101.7;1;4;0
18;02;08;;146.9;1;3;1
18;02;08;;220;2;4;0
18;02;08;;221.3;2;4;0
18;02;08;;289.7;2;4;1
18;02;08;;193.6;1;4;0
18;02;08;;101;1;4;0
18;02;08;;228;2;3;0
18;02;08;;99.7;1;4;1
18;02;08;;5.2;1;4;0
18;02;08;;99;1;4;0
18;02;09;;223.6;2;4;0
18;02;09;;169.9;1;4;0
18;02;09;;27.9;1;4;0
18;02;09;;187;1;4;1
18;02;10;;221.6;2;4;0
18;02;10;;316.4;2;4;1
18;02;10;;100.65;1;4;0
18;02;10;;228.05;2;3;1
18;02;10;;100.65;1;4;0
18;02;11;;223.2;2;4;0
18;02;11;;211;2;3;0
18;02;11;;221.65;2;4;0
18;02;12;;214.3;2;3;0
18;02;12;;219;2;3;0
18;02;12;;220.3;2;4;0
18;02;12;;224.3;2;4;0
18;02;13;;219.8;1;3;0
18;02;13;;163.4;2;3;1
18;02;14;;214;2;4;0
18;02;14;;228;2;3;0
18;02;14;;228;2;4;0
18;02;15;;218;1;4;1
18;02;15;;226.3;2;3;1
18;02;17;;248.15;2;4;0
18;02;17;;201.2;2;3;0
18;02;17;;140.75;1;3;0
18;02;17;;219.2;2;3;0
18;02;17;;219;2;3;0
18;02;18;;22.3;1;3;0
18;02;18;;273.3;2;3;1
18;02;18;;224.36;1;3;0
18;02;18;;227.3;1;3;1
18;02;19;;212;1;3;1
18;02;23;;147.1;1;3;1
19;02;04;;244.5;2;3;1
19;02;05;;36.36;1;3;0
19;02;06;;14.2;1;4;0
19;02;06;;225.5;1;3;0
19;02;09;;297;2;4;1
19;02;10;;301.7;2;3;1
19;02;11;;211;1;4;1
19;02;15;;154;1;4;1
19;02;16;;223.4;2;4;0
19;02;16;;275.65;2;3;0
19;02;16;;227.9;2;3;0
19;02;17;;324.85;2;3;0
19;02;17;;217.2;2;3;0
19;02;17;;159.9;1;3;0
19;02;17;;293;2;3;0
19;02;17;;214;2;3;0
19;02;18;;89.3;1;3;0
19;02;18;;164.4;2;4;0
19;02;18;;210.9;1;3;0
19;02;18;;140;1;3;0
19;02;19;;156;1;3;0
20;02;05;;170;2;4;0
20;02;06;;226;1;3;0
20;02;06;;65.5;1;3;0
20;02;12;;157.4;1;4;0
20;02;15;;98;1;3;1
20;02;16;;65;1;4;1
20;02;17;;166.3;2;4;0
20;02;18;;146.6;1;4;0
20;02;21;;170.9;2;4;0
20;02;23;;97.15;1;4;0
20;02;23;;97.15;1;4;1
20;02;23;;217;1;4;0
21;02;06;;138.45;1;3;0
21;02;09;;222.4;2;3;0
21;02;10;;174;2;4;0
21;02;11;;318;2;3;0
21;02;12;;223;2;3;1
21;02;14;;230.2;2;3;0
21;02;16;;167.74;2;3;0
21;02;16;;153;1;3;0
21;02;17;;196;2;3;0
21;02;18;;172;1;3;0
21;02;18;;169.3;1;3;0
21;02;18;;172;1;3;0
21;02;19;;207;1;4;0
21;02;20;;237.65;2;3;1
21;02;21;;237.8;2;3;1
21;02;22;;258.1;2;3;1
21;02;22;;192.9;2;3;1
22;02;00;;117.4;1;4;1
22;02;01;;222.65;2;3;1
22;02;03;;197.7;1;3;1
22;02;03;;196;1;4;1
22;02;04;;81.7;1;4;0
22;02;07;;215;1;4;0
22;02;07;;180.6;2;3;0
22;02;08;;169.4;2;3;1
22;02;08;;145.4;1;4;1
22;02;09;;142.3;1;3;1
22;02;10;;193;1;4;1
22;02;10;;194;1;4;1
22;02;11;;142;1;4;1
22;02;11;;225;1;4;0
22;02;12;;223.9;2;3;1
22;02;14;;185;2;4;1
22;02;16;;67.5;1;4;0
22;02;18;;223;1;3;0
22;02;18;;172;2;4;1
22;02;19;;228;1;3;1
22;02;19;;271.45;2;4;0
22;02;19;;227;1;3;1
22;02;19;;300.8;2;4;1
22;02;20;;196;1;4;1
22;02;21;;15.45;1;4;0
22;02;22;;219.5;2;3;0
22;02;23;;168.7;2;3;1
23;02;00;;273.9;2;4;1
23;02;01;;44.65;1;3;1
23;02;01;;206.8;1;4;0
23;02;07;;165.8;2;4;1
23;02;07;;218.8;1;4;0
23;02;07;;226;1;3;0
23;02;09;;87;1;3;1
23;02;09;;154;1;4;1
23;02;09;;139;1;4;1
23;02;10;;259;2;3;0
23;02;10;;148.9;1;3;0
23;02;11;;236;2;4;1
23;02;11;;195.5;1;4;0
23;02;13;;29.3;1;4;0
23;02;16;;143.8;1;3;0
23;02;17;;174;2;4;1
23;02;17;;119.35;1;4;0
23;02;17;;235.7;2;4;0
23;02;17;;236;2;4;1
23;02;17;;228;2;3;0
23;02;17;;190.05;2;4;0
23;02;18;;172.7;2;4;1
23;02;20;;226.9;1;3;1
23;02;21;;155.3;1;4;1
23;02;23;;274.25;2;3;1
24;02;01;;170.5;1;4;1
24;02;02;;172.1;2;4;0
24;02;03;;259.7;2;3;1
24;02;05;;41.2;1;3;1
24;02;06;;173.2;2;3;0
24;02;07;;186;2;4;0
24;02;07;;164.5;2;3;1
24;02;08;;145;1;4;0
24;02;08;;190;2;3;1
24;02;09;;272.6;2;4;0
24;02;09;;160.7;1;3;1
24;02;09;;116.15;1;3;1
24;02;10;;156.8;1;3;1
24;02;10;;223.6;2;3;0
24;02;12;;230;1;3;0
24;02;13;;212.5;1;4;0
24;02;13;;211.8;1;4;1
24;02;14;;307.9;2;3;0
24;02;15;;191;1;3;0
24;02;17;;92.6;1;4;1
24;02;18;;178.39;2;3;0
24;02;18;;275.9;2;3;1
24;02;18;;92.6;1;4;1
24;02;18;;226.4;1;3;0
24;02;21;;215;1;4;0
25;02;00;;323.9;2;3;1
25;02;00;;157.8;1;4;0
25;02;02;;175.2;1;3;0
25;02;04;;166.9;1;4;1
25;02;05;;160;1;4;1
25;02;05;;182.6;2;4;0
25;02;05;;160;1;3;0
25;02;05;;221;1;4;0
25;02;06;;195.5;1;4;1
25;02;06;;173;1;4;0
25;02;06;;163;1;4;1
25;02;06;;166.53;2;4;1
25;02;06;;161;1;4;1
25;02;06;;166.3;2;4;0
25;02;07;;144.3;1;4;0
25;02;08;;181.7;2;3;1
25;02;08;;211;1;4;0
25;02;08;;309.3;2;4;0
25;02;09;;163.7;2;4;1
25;02;09;;189.8;1;4;0
25;02;09;;34.5;1;4;0
25;02;10;;227.1;2;4;0
25;02;10;;163.9;2;4;0
25;02;11;;227.15;2;4;0
25;02;12;;328.45;2;4;0
25;02;12;;220.55;2;4;0
25;02;13;;197.68;2;4;0
25;02;13;;214.4;2;3;0
25;02;14;;167.2;2;3;0
25;02;14;;145;1;4;1
25;02;16;;145.6;1;4;0
25;02;16;;213.6;2;4;0
25;02;16;;22.7;1;4;0
25;02;17;;244.5;2;4;0
25;02;17;;255.4;2;4;1
25;02;18;;195.9;2;3;0
25;02;19;;169.4;2;4;0
25;02;19;;191.6;2;4;0
25;02;19;;170.4;2;3;1
25;02;20;;170;1;4;0
25;02;20;;148.7;1;4;0
25;02;21;;172.75;2;3;1
25;02;21;;230.8;2;4;0
25;02;21;;210.1;1;4;1
25;02;21;;197.7;1;4;1
25;02;22;;207.4;2;4;0
25;02;22;;230.8;2;4;0
25;02;23;;218.5;1;3;0
25;02;23;;142.3;1;3;1
26;02;03;;222.2;2;4;1
26;02;03;;171.1;2;3;1
26;02;04;;173.7;2;4;0
26;02;05;;174;2;3;0
26;02;05;;304;2;4;0
26;02;06;;167.7;2;3;0
26;02;06;;145.9;1;4;0
26;02;06;;213.9;1;4;1
26;02;07;;170;2;3;1
26;02;10;;171.3;2;4;0
26;02;12;;155.3;1;4;1
26;02;13;;111.6;1;3;1
26;02;13;;175.6;2;4;0
26;02;14;;175.5;2;4;1
26;02;14;;28;1;3;0
26;02;14;;202;1;3;0
26;02;14;;28;1;3;1
26;02;14;;165.2;1;4;1
26;02;16;;192.7;2;3;0
26;02;17;;59;1;4;0
26;02;19;;205.1;2;3;0
26;02;19;;172.7;2;4;0
26;02;19;;267.9;2;4;0
26;02;19;;11.2;1;4;0
26;02;19;;229.7;1;3;0
26;02;21;;219.15;2;3;0
26;02;22;;220.8;1;3;0
26;02;23;;223.4;1;3;1
26;02;23;;240.8;2;3;0
26;02;23;;165.2;1;3;1
27;02;00;;18.6;1;3;1
27;02;00;;59.4;1;4;0
27;02;00;;222.8;1;3;0
27;02;02;;175.6;2;3;0
27;02;02;;141;1;3;1
27;02;04;;286.68;2;4;0
27;02;04;;42.7;1;3;1
27;02;04;;202.6;2;4;1
27;02;04;;218;1;3;0
27;02;05;;229.8;1;4;0
27;02;06;;166.6;2;3;0
27;02;07;;220;1;4;0
27;02;08;;135.2;1;4;1
27;02;08;;204;1;4;0
27;02;10;;275.83;2;4;1
27;02;10;;107;1;3;0
27;02;12;;304;2;3;0
27;02;12;;229;1;4;0
27;02;13;;209.08;2;4;0
27;02;17;;241.4;2;4;1
27;02;19;;81;1;4;1
27;02;21;;246.4;2;3;0
27;02;23;;226.3;2;4;1
28;02;03;;120;1;4;0
28;02;05;;133;1;4;0
28;02;05;;168.2;2;4;0
28;02;08;;219;1;3;0
28;02;09;;167;1;4;0
28;02;11;;183.5;1;3;0
28;02;11;;122.2;1;4;1
28;02;14;;218;1;3;1
28;02;14;;256;2;4;0
28;02;15;;305;2;3;1
28;02;15;;219;1;3;0
28;02;16;;28;1;4;0
28;02;16;;27.9;1;4;0
28;02;17;;99.7;1;4;0
28;02;17;;213.4;2;3;0
28;02;17;;1.7;1;4;0
28;02;18;;208.9;2;3;0
28;02;18;;284.55;2;3;0
28;02;18;;165.1;2;4;0
28;02;19;;177.9;2;3;0
28;02;19;;161;1;3;0
28;02;19;;164.5;2;4;0
28;02;20;;176.31;2;3;0
28;02;20;;165.2;2;4;0
28;02;20;;184.4;2;3;0
28;02;21;;228;1;3;1
28;02;22;;186;1;4;0
28;02;22;;160;1;3;0
28;02;23;;177;2;3;0
28;02;23;;32.7;1;4;0
28;02;23;;241.7;2;3;0
01;03;11;;34.2;1;3;1
01;03;23;;64.78;1;3;0
01;03;12;;70.003;1;3;0
01;03;12;;70.3;1;4;1
01;03;17;;107.6;1;3;0
01;03;16;;108.3;1;3;1
01;03;17;;131.5;1;3;1
01;03;08;;145;1;4;0
01;03;17;;149.3;1;3;0
01;03;11;;151.3;1;4;0
01;03;19;;152.5;1;4;0
01;03;04;;154.4;1;4;0
01;03;06;;156;1;3;0
01;03;07;;161;1;3;0
01;03;04;;163.4;2;3;1
01;03;11;;164.9;2;4;1
01;03;06;;165.2;2;3;1
01;03;08;;169;2;3;0
01;03;14;;171.99;2;4;1
01;03;12;;173.7;2;3;0
01;03;15;;174.9;2;3;0
01;03;12;;177.3;2;3;0
01;03;05;;180.8;2;3;1
01;03;04;;180.9;2;4;0
01;03;08;;182;2;3;0
01;03;09;;182.2;2;4;0
01;03;09;;182.8;2;3;1
01;03;05;;183.3;2;3;0
01;03;19;;183.6;2;4;0
01;03;12;;186;1;4;0
01;03;18;;193.05;2;4;1
01;03;13;;196;2;4;1
01;03;13;;200.05;1;3;1
01;03;20;;209.54;2;3;0
01;03;05;;216;1;4;1
01;03;12;;220.4;2;4;0
01;03;06;;223.4;2;3;1
01;03;07;;223.5;2;4;0
01;03;17;;225.3;1;3;0
01;03;19;;225.8;2;3;1
01;03;12;;226;1;4;0
01;03;13;;228;1;4;1
01;03;18;;229;1;4;0
01;03;00;;241.4;2;3;0
01;03;00;;241.7;2;3;0
01;03;01;;241.7;2;3;0
01;03;01;;241.7;2;3;0
01;03;05;;251.4;2;3;0
01;03;19;;261.8;2;4;1
01;03;07;;279.1;2;4;0
01;03;23;;317.1;2;4;1
02;03;12;;50.5;1;4;0
02;03;23;;94.7;1;3;1
02;03;15;;100.9;1;4;0
02;03;17;;143.2;1;4;1
02;03;09;;167.6;2;3;1
02;03;05;;172.7;2;4;0
02;03;14;;173;2;4;0
02;03;12;;207;2;3;1
02;03;15;;222.5;1;3;1
02;03;16;;223;1;3;0
02;03;14;;224;1;3;0
02;03;16;;224.9;1;3;1
02;03;15;;227.9;2;3;0
02;03;10;;228;2;3;0
02;03;15;;237.5;2;3;0
02;03;18;;295;2;4;0
02;03;18;;304.7;2;4;0
02;03;13;;305;2;4;0
03;03;21;;58.35;1;3;0
03;03;21;;58.4;1;3;0
03;03;15;;62;1;3;0
03;03;14;;96.25;1;3;1
03;03;16;;142.3;1;3;0
03;03;05;;143;1;3;0
03;03;06;;143;1;3;1
03;03;15;;152;1;4;1
03;03;16;;165;1;3;1
03;03;18;;175;2;3;1
03;03;20;;175.3;2;4;1
03;03;07;;177;1;3;0
03;03;12;;178.9;2;3;0
03;03;14;;181.7;2;3;0
03;03;16;;196.2;1;4;1
03;03;06;;207;2;3;1
03;03;10;;209;1;4;1
03;03;16;;214.4;2;3;0
03;03;17;;214.4;2;3;0
03;03;17;;219.1;2;3;0
03;03;23;;223.2;1;3;0
03;03;18;;223.4;1;3;1
03;03;03;;224.7;2;3;1
03;03;20;;227;1;3;1
03;03;02;;228;1;4;0
03;03;09;;272.65;2;4;1
03;03;03;;305.85;2;3;0
04;03;14;;5.8;1;4;0
04;03;07;;25.15;1;4;0
04;03;12;;34.45;1;3;0
04;03;01;;53.55;1;4;1
04;03;02;;82.3;1;3;1
04;03;19;;96.7;1;4;0
04;03;15;;130;1;4;0
04;03;18;;143.9;1;4;0
04;03;19;;147;1;4;0
04;03;08;;165.9;2;3;1
04;03;10;;178.2;2;4;0
04;03;16;;183;1;3;1
04;03;18;;196;2;3;1
04;03;19;;213.8;1;4;1
04;03;04;;224.5;2;4;1
04;03;19;;228;1;3;0
04;03;20;;303.9;2;4;1
04;03;10;;304;2;4;0
04;03;20;;304.1;2;4;0
04;03;04;;309;2;3;0
05;03;01;;39.3;1;3;1
05;03;15;;49;1;4;0
05;03;14;;52.3;1;4;0
05;03;16;;52.8;1;4;0
05;03;12;;53.2;1;4;0
05;03;13;;53.2;1;4;1
05;03;13;;62;1;3;0
05;03;10;;96;1;4;0
05;03;13;;96.2;1;3;0
05;03;14;;99.4;1;3;0
05;03;17;;107.95;1;3;0
05;03;15;;125;1;3;0
05;03;08;;165.2;2;3;0
05;03;18;;166.2;2;4;1
05;03;19;;170.9;2;4;1
05;03;17;;175.5;2;4;0
05;03;21;;177;2;4;1
05;03;10;;181.5;2;3;1
05;03;07;;181.8;2;3;0
05;03;16;;183.4;1;4;1
05;03;17;;185.5;2;3;0
