data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
24/09/2022;02:18:21;7;Sem vítima;268,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
26/09/2022;21:41:15;130;Sem vítima;364,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
27/09/2022;22:33:35;140;Sem vítima;298,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
28/09/2022;23:27:39;144;Sem vítima;257,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
30/09/2022;01:04:19;7;Sem vítima;319,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
05/10/2022;19:31:15;110;Sem vítima;264,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
11/10/2022;05:03:39;13;Sem vítima;308,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
14/10/2022;02:47:16;8;Sem vítima;442,200;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
18/10/2022;22:40:22;128;Sem vítima;300,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
20/10/2022;18:47:40;84;Sem vítima;384,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
24/10/2022;01:25:34;6;Sem vítima;299,200;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
25/10/2022;07:08:24;17;Sem vítima;344,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
26/10/2022;11:54:51;55;Sem vítima;337,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
26/10/2022;12:53:43;58;Sem vítima;435,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
27/10/2022;20:06:51;108;Sem vítima;308,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
01/11/2022;16:40:57;41;Sem vítima;452,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
03/11/2022;06:45:11;12;Sem vítima;441,000;BR-101/SC;Crescente;Colisão traseira;1;0;0;0;0;0;1
06/11/2022;17:06:37;71;Sem vítima;298,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
07/11/2022;15:59:21;217;Sem vítima;311,000;BR-101/SC;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
08/11/2022;20:44:19;111;Sem vítima;344,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
11/11/2022;12:20:36;109;Sem vítima;282,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
12/11/2022;12:08:46;65;Sem vítima;344,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
17/11/2022;10:56:33;83;Sem vítima;363,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
20/11/2022;21:06:22;102;Sem vítima;277,000;BR-101/SC;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
