data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
09/02/2022;13:31:00;249;Sem vítima;764,000;BR-365/MG;Crescente;Choque;1;1;0;0;0;0;1
14/02/2022;11:44:00;170;Sem vítima;156,550;BR-364/MG;Crescente;Colisão traseira;1;3;0;0;0;0;1
15/02/2022;15:23:00;247;Sem vítima;179,850;BR-364/MG;Crescente;Colisão traseira;1;2;0;0;0;0;1
18/02/2022;13:05:00;210;Sem vítima;752,940;BR-365/MG;Decrescente;Colisão frontal;1;3;0;0;0;0;1
18/02/2022;16:54:00;299;Sem vítima;751,000;BR-365/MG;Decrescente;Colisão traseira;1;3;0;0;0;0;1
21/02/2022;19:38:00;348;Com vítima;735,000;BR-365/MG;Crescente;Colisão traseira;1;1;1;0;0;0;1
24/02/2022;09:30:00;109;Com vítima;706,700;BR-365/MG;Decrescente;Tombamento;1;0;1;0;0;0;1
28/02/2022;01:26:00;14;Sem vítima;706,000;BR-365/MG;Decrescente;Choque;1;2;0;0;0;0;1
02/03/2022;16:39:00;287;Com vítima;152,000;BR-364/MG;Crescente;Colisão traseira;1;2;0;4;0;0;2
08/03/2022;03:15:00;25;Sem vítima;688,000;BR-365/MG;Crescente;Atropelamento de animal;1;1;0;0;0;0;1
12/03/2022;03:15:00;24;Sem vítima;706,000;BR-365/MG;Crescente;Choque;1;2;0;0;0;0;1
16/03/2022;17:16:00;247;Com vítima;20,050;BR-364/MG;Crescente;Colisão lateral no mesmo sentido;2;1;1;0;0;0;1
18/03/2022;15:39:00;235;Com vítima;655,600;BR-365/MG;Decrescente;Engavetamento;1;3;4;0;0;0;1
18/03/2022;19:20:00;297;Sem vítima;645,000;BR-365/MG;Decrescente;Colisão traseira;1;2;0;0;0;0;1
25/03/2022;01:59:00;15;Com vítima;650,470;BR-365/MG;Crescente;Choque;1;0;1;0;0;0;1
29/03/2022;08:33:00;85;Sem vítima;706,000;BR-365/MG;Crescente;Tombamento;1;1;0;0;0;0;1
31/03/2022;11:44:00;134;Sem vítima;126,300;BR-364/MG;Crescente;Colisão traseira;1;2;0;0;0;0;1
01/04/2022;10:42:00;132;Sem vítima;706,000;BR-365/MG;Decrescente;Colisão lateral no mesmo sentido;1;3;0;0;0;0;1
04/04/2022;08:55:00;83;Sem vítima;53,850;BR-364/MG;Crescente;Colisão transversal;1;3;0;0;0;0;1
12/04/2022;11:54:00;197;Sem vítima;827,210;BR-365/MG;Decrescente;Choque;1;1;0;0;0;0;1
21/04/2022;11:46:00;180;Sem vítima;667,300;BR-365/MG;Crescente;Colisão traseira;1;3;0;0;0;0;1
29/04/2022;23:04:00;412;Sem vítima;113,070;BR-364/MG;Crescente;Colisão transversal;1;2;0;0;0;0;1
04/05/2022;10:05:00;101;Sem vítima;645,500;BR-365/MG;Crescente;Colisão traseira;1;2;0;0;0;0;1
04/05/2022;13:32:00;157;Sem vítima;644,810;BR-365/MG;Decrescente;Choque;1;1;0;0;0;0;1
05/05/2022;16:24:00;259;Sem vítima;720,200;BR-365/MG;Crescente;Colisão traseira;1;2;0;0;0;0;1
15/05/2022;18:10:00;204;Sem vítima;706,000;BR-365/MG;Crescente;Tombamento;1;1;0;0;0;0;1
25/05/2022;19:42:00;274;Com vítima;183,000;BR-364/MG;Crescente;Colisão lateral no mesmo sentido;1;1;1;0;0;0;1
30/05/2022;18:57:00;277;Sem vítima;645,600;BR-365/MG;Crescente;Choque;1;1;0;0;0;0;1
05/06/2022;19:32:00;240;Sem vítima;77,600;BR-364/MG;Decrescente;Colisão transversal;1;0;0;0;0;0;1
23/06/2022;13:45:00;203;Sem vítima;675,800;BR-365/MG;Decrescente;Choque;2;4;0;0;0;0;1
23/06/2022;19:41:00;320;Com vítima;89,000;BR-364/MG;Decrescente;Colisão transversal;1;1;0;2;0;0;2
30/06/2022;17:14:00;238;Sem vítima;631,599;BR-365/MG;Decrescente;Engavetamento;1;3;0;0;0;0;1
08/07/2022;21:06:00;300;Sem vítima;645,600;BR-365/MG;Decrescente;Colisão lateral no mesmo sentido;1;4;0;0;0;0;1
13/07/2022;08:18:00;49;Com vítima;745,550;BR-365/MG;Decrescente;Engavetamento;2;5;5;0;0;0;1
14/07/2022;14:14:00;194;Sem vítima;651,000;BR-365/MG;Decrescente;Colisão lateral no mesmo sentido;1;3;0;0;0;0;1
18/07/2022;14:58:00;207;Sem vítima;645,600;BR-365/MG;Crescente;Colisão traseira;1;2;0;0;0;0;1
20/07/2022;08:22:00;66;Sem vítima;153,098;BR-364/MG;Decrescente;Colisão traseira;2;2;0;0;0;0;1
03/08/2022;06:16:00;37;Com vítima;668,300;BR-365/MG;Decrescente;Colisão traseira;1;1;1;0;0;0;1
10/08/2022;12:20:00;137;Sem vítima;704,350;BR-365/MG;Crescente;Colisão traseira;1;2;0;0;0;0;1
10/08/2022;16:52:00;204;Sem vítima;765,980;BR-365/MG;Decrescente;Choque;1;2;0;0;0;0;1
12/08/2022;01:16:00;8;Com vítima;706,700;BR-365/MG;Decrescente;Tombamento;1;0;1;0;0;0;1
21/08/2022;20:19:00;290;Sem vítima;689,900;BR-365/MG;Decrescente;Choque;1;2;0;0;0;0;1
24/08/2022;20:44:00;307;Com vítima;794,930;BR-365/MG;Decrescente;Atropelamento de animal;1;0;1;0;0;0;1
26/08/2022;03:34:00;23;Com vítima;91,500;BR-364/MG;Crescente;Tombamento;1;0;0;1;0;0;2
13/09/2022;13:04:00;208;Com vítima;677,900;BR-365/MG;Crescente;Choque;1;0;1;0;0;0;1
22/09/2022;07:46:00;79;Com vítima;739,600;BR-365/MG;Crescente;Colisão traseira;1;0;4;0;0;0;1
23/09/2022;23:28:00;347;Com vítima;681,000;BR-365/MG;Crescente;Colisão traseira;1;1;0;1;0;0;2
27/09/2022;12:09:00;165;Sem vítima;701,000;BR-365/MG;Decrescente;Choque;1;1;0;0;0;0;1
27/09/2022;13:22:00;188;Com vítima;756,900;BR-365/MG;Decrescente;Tombamento;1;1;1;0;0;0;1
27/09/2022;19:42:00;303;Sem vítima;670,000;BR-365/MG;Decrescente;Acidentes de outra natureza;1;2;0;0;0;0;1
06/10/2022;10:18:00;144;Sem vítima;83,700;BR-364/MG;Crescente;Colisão lateral no mesmo sentido;1;3;0;0;0;0;1
07/10/2022;21:16:00;345;Sem vítima;705,600;BR-365/MG;Crescente;Colisão traseira;1;1;0;0;0;0;1
09/10/2022;20:43:00;304;Sem vítima;123,330;BR-364/MG;Crescente;Colisão lateral no mesmo sentido;1;1;0;0;0;0;1
11/10/2022;21:10:00;355;Sem vítima;706,500;BR-365/MG;Crescente;Colisão lateral no mesmo sentido;1;6;0;0;0;0;1
16/10/2022;03:43:00;28;Sem vítima;706,500;BR-365/MG;Crescente;Tombamento;1;1;0;0;0;0;1
20/10/2022;15:53:00;298;Com vítima;737,570;BR-365/MG;Decrescente;Colisão frontal;1;5;1;0;0;0;1
21/10/2022;04:23:00;20;Com vítima;706,500;BR-365/MG;Crescente;Colisão transversal;1;1;0;0;0;1;3
22/10/2022;02:32:00;26;Sem vítima;689,420;BR-365/MG;Decrescente;Choque;1;1;0;0;0;0;1
29/10/2022;08:06:00;71;Sem vítima;642,920;BR-365/MG;Crescente;Choque;1;3;0;0;0;0;1
31/10/2022;10:03:00;133;Sem vítima;742,000;BR-365/MG;Crescente;Colisão traseira;1;4;0;0;0;0;1
15/11/2022;12:04:00;171;Sem vítima;704,400;BR-365/MG;Decrescente;Colisão traseira;1;3;0;0;0;0;1
29/11/2022;17:07:00;256;Sem vítima;706,770;BR-365/MG;Crescente;Colisão traseira;1;0;0;0;0;0;1
29/11/2022;21:59:00;321;Com vítima;635,000;BR-365/MG;Decrescente;Colisão traseira;1;0;0;0;1;0;2
12/12/2022;11:37:00;214;Com vítima;657,680;BR-365/MG;Crescente;Engavetamento;2;2;0;1;0;0;2
19/12/2022;09:05:00;121;Sem vítima;1,000;BR-364/MG;Crescente;Choque;1;2;0;0;0;0;1
22/12/2022;12:29:00;256;Sem vítima;648,000;BR-365/MG;Crescente;Colisão lateral em sentido contrário;1;2;0;0;0;0;1
23/12/2022;13:30:00;217;Sem vítima;704,350;BR-365/MG;Decrescente;Colisão traseira;1;0;0;0;0;0;1
24/12/2022;07:00:00;71;Sem vítima;43,500;BR-364/MG;Crescente;Choque;1;2;0;0;0;0;1
04/01/2023;14:38:00;221;Sem vítima;867,000;BR-365/MG;Decrescente;Colisão lateral no mesmo sentido;1;2;0;0;0;0;1
09/01/2023;07:40:00;75;Com vítima;632,000;BR-365/MG;Crescente;Choque;2;1;0;0;1;0;2
09/01/2023;16:21:00;343;Sem vítima;704,350;BR-365/MG;Crescente;Colisão traseira;1;4;0;0;0;0;1
11/01/2023;04:12:00;38;Com vítima;706,000;BR-365/MG;Decrescente;Choque;1;0;0;1;0;0;2
11/01/2023;16:51:00;310;Sem vítima;772,000;BR-365/MG;Decrescente;Engavetamento;1;5;0;0;0;0;1
13/01/2023;02:43:00;26;Sem vítima;709,600;BR-365/MG;Decrescente;Choque;1;2;0;0;0;0;1
20/01/2023;06:11:00;30;Com vítima;855,500;BR-365/MG;Crescente;Colisão traseira;1;2;0;1;0;0;2
21/01/2023;07:23:00;46;Sem vítima;706,500;BR-365/MG;Decrescente;Tombamento;1;1;0;0;0;0;1
21/01/2023;16:22:00;261;Sem vítima;701,000;BR-365/MG;Crescente;Choque;1;0;0;0;0;0;1
30/01/2023;14:49:00;252;Com vítima;775,500;BR-365/MG;Decrescente;Colisão frontal;1;1;0;0;0;1;3
30/01/2023;17:14:00;299;Com vítima;749,600;BR-365/MG;Crescente;Tombamento;1;1;1;0;0;0;1
04/02/2023;14:34:00;223;Sem vítima;638,900;BR-365/MG;Decrescente;Choque;1;1;0;0;0;0;1
13/02/2023;17:15:00;266;Com vítima;682,400;BR-365/MG;Decrescente;Colisão traseira;1;1;0;1;0;0;2
15/02/2023;10:07:00;132;Sem vítima;724,100;BR-365/MG;Crescente;Acidentes de outra natureza;1;3;0;0;0;0;1
22/02/2023;08:43:00;76;Com vítima;728,500;BR-365/MG;Crescente;Colisão lateral no mesmo sentido;1;1;0;0;0;0;1
24/02/2023;17:53:00;311;Sem vítima;756,680;BR-365/MG;Decrescente;Choque;1;2;0;0;0;0;1
06/03/2023;10:47:00;131;Sem vítima;703,900;BR-365/MG;Decrescente;Colisão traseira;2;2;0;0;0;0;1
18/03/2023;00:00:00;1;Sem vítima;836,700;BR-365/MG;Crescente;Choque;1;1;0;0;0;0;1
22/03/2023;10:52:00;135;Sem vítima;736,801;BR-365/MG;Crescente;Choque;1;2;0;0;0;0;1
28/03/2023;12:49:00;169;Sem vítima;706,000;BR-365/MG;Decrescente;Colisão transversal;1;0;0;0;0;0;1
30/03/2023;07:11:00;59;Sem vítima;645,600;BR-365/MG;Decrescente;Choque;1;1;0;0;0;0;1
30/03/2023;22:10:00;408;Sem vítima;842,561;BR-365/MG;Decrescente;Colisão traseira;1;1;0;0;0;0;1
31/03/2023;15:47:00;282;Com vítima;779,500;BR-365/MG;Decrescente;Colisão traseira;1;1;0;0;0;0;1
05/04/2023;18:39:00;326;Sem vítima;631,170;BR-365/MG;Decrescente;Colisão lateral no mesmo sentido;1;0;0;0;0;0;1
16/04/2023;20:43:00;270;Sem vítima;795,000;BR-365/MG;Decrescente;Colisão traseira;1;1;0;0;0;0;1
24/04/2023;09:55:00;89;Com vítima;749,350;BR-365/MG;Crescente;Tombamento;1;0;1;0;0;0;1
03/05/2023;16:15:00;249;Sem vítima;133,500;BR-364/MG;Decrescente;Choque;1;1;0;0;0;0;1
09/05/2023;14:45:00;286;Com vítima;179,900;BR-364/MG;Decrescente;Colisão traseira;1;1;0;0;0;0;1
10/05/2023;03:51:00;20;Sem vítima;756,000;BR-365/MG;Crescente;Choque;1;1;0;0;0;0;1
31/05/2023;00:25:00;1;Sem vítima;629,420;BR-365/MG;Decrescente;Choque;1;1;0;0;0;0;1
31/05/2023;00:37:00;6;Sem vítima;629,520;BR-365/MG;Decrescente;Choque;1;1;0;0;0;0;1
07/06/2023;18:57:00;345;Sem vítima;706,950;BR-365/MG;Crescente;Tombamento;1;1;0;0;0;0;1
12/06/2023;05:26:00;29;Sem vítima;706,500;BR-365/MG;Crescente;Colisão transversal;1;1;0;0;0;0;1
17/06/2023;22:09:00;297;Sem vítima;706,500;BR-365/MG;Crescente;Tombamento;1;1;0;0;0;0;1
21/06/2023;02:54:00;19;Sem vítima;706,500;BR-365/MG;Decrescente;Tombamento;1;0;0;0;0;0;1
28/06/2023;18:00:00;253;Com vítima;845,800;BR-365/MG;Crescente;Colisão frontal;1;1;0;0;0;0;1
08/07/2023;02:55:00;19;Sem vítima;653,000;BR-365/MG;Decrescente;Choque;1;1;0;0;0;0;1
10/07/2023;16:14:00;229;Com vítima;9,500;BR-364/MG;Decrescente;Colisão traseira;1;0;1;0;0;0;1
10/07/2023;17:16:00;250;Sem vítima;92,840;BR-364/MG;Crescente;Colisão traseira;1;0;0;0;0;0;1
24/07/2023;09:35:00;134;Sem vítima;82,000;BR-364/MG;Crescente;Colisão traseira;1;0;0;0;0;0;1
18/08/2023;12:28:00;150;Com vítima;644,900;BR-365/MG;Crescente;Colisão transversal;1;1;0;0;0;0;1
30/08/2023;16:58:00;260;Sem vítima;61,900;BR-364/MG;Decrescente;Tombamento;1;1;0;0;0;0;1
30/06/2023;04:30:00;79;Com vítima;323,000;BR-116/SP;Crescente;Tombamento;1;0;2;0;0;0;1
30/06/2023;10:53:00;282;Com vítima;251,000;BR-116/SP;Decrescente;Tombamento;1;0;2;0;0;0;1
30/06/2023;14:18:00;383;Com vítima;313,000;BR-116/SP;Crescente;Colisão traseira;1;0;0;0;0;0;1
07/07/2023;07:11:00;114;Com vítima;145,000;BR-116/SP;Decrescente;Colisão traseira;1;2;0;0;0;0;1
14/07/2023;05:09:00;69;Com vítima;292,000;BR-116/SP;Decrescente;Tombamento;1;0;2;0;0;0;1
17/07/2023;00:00:00;41;Sem vítima;51,000;BR-116/SP;Decrescente;Choque;1;1;0;0;0;0;1
17/07/2023;12:55:00;272;Sem vítima;182,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
19/07/2023;07:17:00;112;Sem vítima;315,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;1
20/07/2023;17:31:00;438;Sem vítima;100,000;BR-116/SP;Crescente;Engavetamento;1;2;0;0;0;0;1
21/07/2023;18:19:00;394;Sem vítima;145,000;BR-116/SP;Decrescente;Colisão traseira;1;2;0;0;0;0;1
22/07/2023;15:46:00;387;Sem vítima;155,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
23/07/2023;20:44:00;493;Com vítima;205,000;BR-116/SP;Decrescente;Tombamento;1;0;1;0;0;0;1
23/07/2023;22:08:00;523;Sem vítima;205,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
24/07/2023;02:37:00;38;Sem vítima;158,000;BR-116/SP;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
24/07/2023;18:12:00;484;Com vítima;228,000;BR-116/SP;Decrescente;Engavetamento;1;1;0;0;0;0;1
24/07/2023;21:29:00;571;Sem vítima;270,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
26/07/2023;12:36:00;275;Com vítima;155,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
27/07/2023;05:42:00;47;Com vítima;213,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
27/07/2023;19:06:00;514;Sem vítima;151,000;BR-116/SP;Crescente;Acidentes de outra natureza;1;0;0;0;0;0;1
27/07/2023;23:36:00;605;Sem vítima;116,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
28/07/2023;09:34:00;190;Sem vítima;312,000;BR-116/SP;Decrescente;Choque;1;0;0;0;0;0;1
28/07/2023;09:44:00;218;Sem vítima;285,000;BR-116/SP;Crescente;Colisão traseira;1;0;0;0;0;0;1
28/07/2023;11:29:00;287;Com vítima;278,000;BR-116/SP;Crescente;Colisão frontal;1;1;0;0;0;0;1
02/08/2023;08:07:00;140;Com vítima;331,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;1
02/08/2023;20:56:00;531;Sem vítima;266,000;BR-116/SP;Crescente;Colisão traseira;2;0;0;0;0;0;1
03/08/2023;07:21:00;123;Sem vítima;230,000;BR-116/SP;Decrescente;Choque;1;0;0;0;0;0;1
04/08/2023;03:28:00;41;Sem vítima;86,000;BR-116/SP;Crescente;Choque;1;1;0;0;0;0;1
05/08/2023;05:14:00;63;Sem vítima;72,000;BR-116/SP;Crescente;Colisão traseira;1;0;0;0;0;0;1
05/08/2023;05:29:00;67;Com vítima;167,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;1;0;0;2
05/08/2023;14:34:00;322;Sem vítima;207,000;BR-116/SP;Crescente;Colisão traseira;1;1;0;0;0;0;1
08/08/2023;02:44:00;56;Sem vítima;209,000;BR-116/SP;Crescente;Choque;1;1;0;0;0;0;1
08/08/2023;03:12:00;60;Sem vítima;111,000;BR-116/SP;Decrescente;Choque;1;1;0;0;0;0;1
08/08/2023;14:52:00;327;Sem vítima;524,000;BR-101/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
08/08/2023;15:05:00;332;Sem vítima;28,000;BR-101/SP;Crescente;Acidentes de outra natureza;1;1;0;0;0;0;1
08/08/2023;15:41:00;343;Sem vítima;208,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
09/08/2023;21:11:00;486;Sem vítima;210,000;BR-116/SP;Crescente;Colisão traseira;1;2;0;0;0;0;1
10/08/2023;08:47:00;196;Sem vítima;147,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
10/08/2023;12:12:00;316;Sem vítima;182,000;BR-116/SP;Decrescente;Colisão traseira;2;2;0;0;0;0;1
10/08/2023;16:27:00;432;Sem vítima;302,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
11/08/2023;14:55:00;388;Sem vítima;28,000;BR-116/SP;Crescente;Choque;1;1;0;0;0;0;1
11/08/2023;15:32:00;405;Sem vítima;232,000;BR-116/SP;Decrescente;Choque;1;1;0;0;0;0;1
11/08/2023;16:31:00;432;Sem vítima;187,000;BR-116/SP;Decrescente;Choque;1;1;0;0;0;0;1
12/08/2023;16:31:00;348;Sem vítima;18,000;BR-116/SP;Crescente;Tombamento;1;1;0;0;0;0;1
14/08/2023;00:00:00;381;Com vítima;50,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
14/08/2023;23:00:00;483;Sem vítima;221,000;BR-116/SP;Crescente;Choque;1;1;0;0;0;0;1
15/08/2023;04:34:00;53;Sem vítima;452,000;BR-101/SP;Crescente;Choque;1;1;0;0;0;0;1
15/08/2023;06:22:00;80;Sem vítima;231,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
15/08/2023;07:36:00;140;Sem vítima;26,000;BR-116/SP;Crescente;Colisão traseira;1;2;0;0;0;0;1
16/08/2023;00:00:00;601;Com vítima;144,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;1
16/08/2023;08:50:00;173;Sem vítima;247,000;BR-116/SP;Decrescente;Colisão traseira;1;2;0;0;0;0;1
16/08/2023;13:27:00;329;Com vítima;290,000;BR-116/SP;Decrescente;Choque;2;4;0;0;0;0;1
16/08/2023;21:53:00;569;Sem vítima;226,000;BR-116/SP;Crescente;Colisão traseira;1;0;0;0;0;0;1
17/08/2023;20:47:00;500;Com vítima;160,000;BR-116/SP;Crescente;Tombamento;1;0;0;0;1;0;2
18/08/2023;09:23:00;211;Com vítima;275,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
18/08/2023;13:06:00;310;Sem vítima;291,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;1
23/08/2023;00:00:00;442;Sem vítima;113,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
24/08/2023;01:50:00;40;Com vítima;61,000;BR-116/SP;Crescente;Choque;1;0;1;0;0;0;1
24/08/2023;08:20:00;194;Sem vítima;219,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
24/08/2023;18:19:00;579;Sem vítima;301,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
24/08/2023;18:51:00;602;Sem vítima;320,000;BR-116/SP;Crescente;Colisão traseira;1;2;0;0;0;0;1
25/08/2023;04:25:00;67;Sem vítima;199,000;BR-116/SP;Crescente;Colisão traseira;1;1;0;0;0;0;1
25/08/2023;12:19:00;338;Sem vítima;155,000;BR-116/SP;Crescente;Engavetamento;1;1;0;0;0;0;1
25/08/2023;13:28:00;375;Sem vítima;184,000;BR-116/SP;Crescente;Choque;1;1;0;0;0;0;1
25/08/2023;18:27:00;539;Com vítima;205,000;BR-116/SP;Crescente;Colisão traseira;1;1;0;0;0;0;1
27/08/2023;06:32:00;46;Sem vítima;238,000;BR-116/SP;Crescente;Choque;1;1;0;0;0;0;1
27/08/2023;15:07:00;251;Sem vítima;51,000;BR-116/SP;Decrescente;Choque;1;1;0;0;0;0;1
29/08/2023;14:23:00;338;Sem vítima;299,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
29/08/2023;15:37:00;378;Com vítima;53,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
30/08/2023;14:47:00;379;Sem vítima;108,000;BR-116/SP;Decrescente;Colisão traseira;1;0;0;0;0;0;1
31/08/2023;01:47:00;35;Sem vítima;144,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
31/08/2023;05:37:00;79;Sem vítima;26,000;BR-116/SP;Crescente;Colisão traseira;1;1;0;0;0;0;1
31/08/2023;07:52:00;164;Sem vítima;258,000;BR-116/SP;Decrescente;Engavetamento;1;1;0;0;0;0;1
31/08/2023;14:00:00;373;Com vítima;111,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;1
31/08/2023;16:06:00;441;Sem vítima;315,000;BR-116/SP;Crescente;Colisão traseira;1;1;0;0;0;0;1
01/09/2023;00:00:00;38;Com vítima;2,000;BR-116/SP;Decrescente;Acidentes de outra natureza;1;0;0;1;0;0;2
01/09/2023;02:52:00;42;Sem vítima;53,000;BR-116/SP;Decrescente;Acidentes de outra natureza;1;0;0;0;0;0;1
01/09/2023;07:26:00;145;Com vítima;143,000;BR-116/SP;Decrescente;Engavetamento;1;1;0;0;0;0;1
01/09/2023;09:38:00;232;Sem vítima;275,000;BR-116/SP;Crescente;Colisão traseira;1;1;0;0;0;0;1
01/09/2023;10:43:00;275;Sem vítima;110,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
02/09/2023;09:09:00;182;Sem vítima;145,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
02/09/2023;19:05:00;548;Com vítima;311,000;BR-116/SP;Crescente;Choque;1;0;0;0;0;0;1
03/09/2023;22:15:00;563;Sem vítima;4,000;BR-116/SP;Decrescente;Choque;1;1;0;0;0;0;1
04/09/2023;09:11:00;228;Sem vítima;51,000;BR-116/SP;Crescente;Colisão traseira;1;1;0;0;0;0;1
04/09/2023;12:03:00;352;Sem vítima;213,000;BR-116/SP;Crescente;Choque;1;1;0;0;0;0;1
04/09/2023;12:13:00;358;Sem vítima;151,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
04/09/2023;12:15:00;359;Sem vítima;17,000;BR-116/SP;Decrescente;Tombamento;1;1;0;0;0;0;1
04/09/2023;17:04:00;546;Sem vítima;105,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
04/09/2023;17:16:00;556;Sem vítima;279,000;BR-116/SP;Crescente;Colisão traseira;1;0;0;0;0;0;1
04/09/2023;18:42:00;606;Com vítima;532,000;BR-101/SP;Crescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;1
04/09/2023;23:36:00;713;Com vítima;121,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
05/09/2023;15:48:00;429;Sem vítima;151,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
05/09/2023;18:05:00;517;Sem vítima;244,000;BR-116/SP;Decrescente;Choque;1;1;0;0;0;0;1
06/09/2023;11:15:00;269;Com vítima;233,000;BR-116/SP;Decrescente;Engavetamento;1;1;0;0;0;0;1
06/09/2023;11:29:00;274;Sem vítima;235,000;BR-116/SP;Decrescente;Engavetamento;1;1;0;0;0;0;1
06/09/2023;15:01:00;396;Sem vítima;583,000;BR-101/SP;Crescente;Choque;1;0;0;0;0;0;1
07/09/2023;00:55:00;33;Sem vítima;289,000;BR-116/SP;Decrescente;Tombamento;1;1;0;0;0;0;1
07/09/2023;04:29:00;78;Sem vítima;246,000;BR-116/SP;Decrescente;Colisão traseira;1;1;0;0;0;0;1
07/09/2023;09:28:00;230;Sem vítima;165,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
08/09/2023;03:33:00;57;Sem vítima;6,000;BR-116/SP;Crescente;Choque;1;1;0;0;0;0;1
08/09/2023;11:50:00;283;Sem vítima;60,000;BR-116/SP;Crescente;Tombamento;1;1;0;0;0;0;1
08/09/2023;16:29:00;423;Sem vítima;188,000;BR-116/SP;Decrescente;Choque;1;0;0;0;0;0;1
08/09/2023;16:44:00;433;Sem vítima;154,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
08/09/2023;17:31:00;460;Com vítima;47,000;BR-116/SP;Crescente;Choque;1;0;1;0;1;0;2
09/09/2023;21:04:00;537;Com vítima;253,000;BR-116/SP;Decrescente;Colisão traseira;1;0;0;0;0;0;1
10/09/2023;02:19:00;46;Sem vítima;230,000;BR-116/SP;Decrescente;Choque;1;0;0;0;0;0;1
10/09/2023;08:07:00;137;Sem vítima;195,000;BR-116/SP;Decrescente;Colisão traseira;1;0;0;0;0;0;1
11/09/2023;12:46:00;297;Sem vítima;156,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;1
11/09/2023;21:10:00;550;Com vítima;226,000;BR-116/SP;Crescente;Tombamento;1;0;0;0;0;0;1
12/09/2023;14:43:00;434;Sem vítima;110,000;BR-116/SP;Crescente;Choque;1;0;0;0;0;0;1
13/09/2023;02:06:00;38;Com vítima;47,000;BR-116/SP;Crescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;1
13/09/2023;14:45:00;415;Sem vítima;155,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;1
13/09/2023;21:03:00;612;Sem vítima;154,000;BR-116/SP;Decrescente;Colisão lateral em sentido contrário;1;1;0;0;0;0;1
14/09/2023;09:05:00;218;Sem vítima;229,000;BR-116/SP;Decrescente;Choque;1;1;0;0;0;0;1
14/09/2023;16:36:00;451;Com vítima;422,000;BR-101/SP;Crescente;Colisão frontal;1;1;0;0;0;0;1
14/09/2023;17:19:00;470;Sem vítima;102,000;BR-116/SP;Crescente;Choque;1;0;0;0;0;0;1
15/09/2023;03:20:00;47;Sem vítima;232,000;BR-116/SP;Decrescente;Choque;1;1;0;0;0;0;1
