dia;mes;qt_acidentes;id_acidente_tip;id_risco
19;5;1;172;2
19;5;1;180;1
20;5;1;172;1
21;5;1;252;1
21;5;1;176;1
25;5;1;11;1
26;5;2;293;1
26;5;1;252;2
26;5;1;174;1
27;5;2;172;1
27;5;1;252;1
27;5;1;174;3
29;5;1;174;1
30;5;1;174;1
30;5;1;177;3
31;5;1;174;1
31;5;1;293;1
31;5;1;174;1
1;6;1;174;1
7;6;1;8;1
9;6;2;172;1
10;6;1;174;2
14;6;1;119;1
14;6;1;11;1
15;6;1;252;1
15;6;1;173;1
17;6;1;172;1
17;6;1;172;1
17;6;1;11;1
17;6;1;76;1
18;6;1;172;1
18;6;1;174;1
19;6;1;175;1
21;6;1;119;1
24;6;1;252;2
24;6;1;174;1
25;6;1;172;2
25;6;1;172;1
27;6;1;175;1
28;6;1;21;1
28;6;2;76;1
28;6;1;172;2
29;6;1;8;1
30;6;1;76;2
1;7;1;18;2
1;7;1;6;1
1;7;1;52;1
5;7;1;174;1
6;7;1;76;1
6;7;1;76;1
7;7;1;18;1
7;7;1;172;1
9;7;2;11;1
12;7;1;174;1
12;7;1;172;1
13;7;1;173;1
13;7;1;172;1
14;7;1;76;1
14;7;1;172;1
16;7;1;178;1
16;7;1;172;1
16;7;1;18;1
16;7;1;174;1
17;7;1;174;1
20;7;1;172;1
20;7;1;172;1
20;7;1;76;1
22;7;1;174;1
22;7;1;174;1
22;7;1;174;1
23;7;1;178;3
27;7;1;18;2
27;7;1;178;3
28;7;1;177;2
28;7;1;52;1
29;7;1;172;1
4;8;1;52;1
4;8;1;76;1
5;8;1;11;1
6;8;1;177;2
6;8;1;172;1
7;8;1;76;1
7;8;1;76;1
9;8;1;172;1
9;8;1;174;1
10;8;1;175;1
11;8;1;119;2
12;8;1;76;1
12;8;1;174;1
18;8;1;174;1
18;8;1;18;1
18;8;2;172;1
18;8;1;76;1
19;8;1;172;1
19;8;1;172;1
21;8;1;172;1
23;8;1;18;1
25;8;1;172;2
25;8;1;76;2
26;8;1;76;1
26;8;1;76;1
26;8;1;76;1
29;8;1;6;1
31;8;1;174;1
1;9;1;52;1
2;9;1;174;1
2;9;1;172;1
6;9;1;6;3
7;9;1;174;1
9;9;1;18;2
10;9;1;76;1
11;9;1;52;1
13;9;1;76;1
14;9;1;174;1
17;9;1;177;2
17;9;1;11;1
23;9;1;177;1
23;9;1;172;1
28;9;1;172;1
30;9;2;174;1
1;10;1;40;1
1;10;1;294;1
3;10;1;44;1
6;10;2;172;1
8;10;1;177;1
9;10;1;6;1
12;10;1;76;2
13;10;3;178;1
14;10;1;177;2
16;10;1;177;1
20;10;1;172;2
29;10;1;172;3
