dia;mes;qt_acidentes;id_acidente_tip;id_risco
13;12;1;13;1
14;12;1;19;2
15;12;2;13;1
16;12;1;13;3
17;12;1;30;1
17;12;1;24;1
17;12;1;13;1
18;12;1;19;3
22;12;1;13;1
22;12;1;19;3
22;12;1;33;1
22;12;1;13;1
27;12;1;19;3
28;12;1;11;1
29;12;1;30;1
30;12;1;13;1
4;1;1;24;1
5;1;1;30;3
5;1;1;263;1
7;1;1;13;1
7;1;1;18;1
10;1;2;13;1
10;1;1;13;1
11;1;1;19;1
12;1;1;30;1
13;1;1;19;3
15;1;1;22;1
16;1;1;22;1
17;1;1;13;1
18;1;1;13;1
20;1;1;22;1
21;1;1;13;1
21;1;1;30;1
22;1;2;24;1
23;1;1;24;1
23;1;2;13;1
24;1;1;30;1
25;1;1;13;1
29;1;2;13;1
29;1;1;24;1
30;1;2;13;1
31;1;1;18;1
1;2;1;13;1
2;2;1;263;1
3;2;1;13;1
3;2;1;24;1
4;2;1;13;1
4;2;2;19;3
5;2;1;13;1
6;2;1;24;2
7;2;1;19;3
8;2;1;30;1
9;2;2;24;1
9;2;1;22;1
10;2;1;11;1
10;2;1;18;1
13;2;1;19;2
13;2;1;24;2
17;2;1;24;1
18;2;1;18;1
19;2;1;13;1
20;2;1;30;1
24;2;1;30;2
26;2;1;13;1
26;2;1;18;1
26;2;1;19;3
27;2;2;24;1
28;2;1;24;1
28;2;1;11;1
28;2;1;22;1
28;2;1;22;1
29;2;1;18;1
1;3;1;30;1
2;3;1;13;1
3;3;1;24;1
5;3;1;269;1
9;3;1;24;1
9;3;2;263;1
11;3;2;13;1
12;3;2;24;1
13;3;1;22;1
14;3;1;13;1
14;3;2;24;1
15;3;1;30;1
15;3;2;13;1
21;3;1;30;2
21;3;1;13;1
22;3;1;13;1
23;3;1;18;1
25;3;1;11;1
31;3;1;13;1
31;3;1;24;1
31;3;2;13;1
1;4;2;13;1
6;4;1;269;1
7;4;1;30;1
9;4;1;19;1
10;4;1;13;1
10;4;1;13;1
11;4;1;263;1
11;4;1;13;1
12;4;2;24;1
13;4;1;18;1
16;4;1;18;1
17;4;1;13;1
17;4;1;0;3
17;4;1;13;1
17;4;1;30;2
18;4;1;24;2
19;4;1;13;1
19;4;2;13;3
19;4;2;19;3
20;4;1;13;1
21;4;1;13;1
21;4;1;13;1
21;4;1;13;1
22;4;1;18;1
23;4;1;13;1
24;4;1;24;1
24;4;1;24;1
26;4;1;21;1
26;4;1;21;1
27;4;1;11;1
30;4;1;13;1
2;5;1;30;3
6;5;1;22;1
7;5;1;24;1
7;5;2;13;1
7;5;1;13;1
11;5;1;30;1
12;5;1;13;1
12;5;1;19;1
12;5;1;33;3
16;5;1;13;2
17;5;1;24;1
17;5;1;13;1
18;5;2;24;1
18;5;1;19;2
18;5;1;13;1
18;5;3;11;1
19;5;1;21;1
21;5;1;33;2
23;5;1;13;1
23;5;1;24;1
24;5;1;30;1
24;5;1;22;1
25;5;2;13;1
25;5;1;267;1
27;5;1;263;1
28;5;1;0;3
29;5;1;30;2
30;5;1;22;1
1;6;1;19;1
1;6;1;30;2
2;6;1;24;1
3;6;1;24;1
5;6;1;24;1
5;6;2;11;1
5;6;1;13;1
6;6;1;14;1
6;6;2;13;1
6;6;1;30;1
6;6;1;22;1
13;6;1;14;1
14;6;1;22;2
14;6;1;22;1
15;6;1;13;1
15;6;2;24;1
16;6;1;30;1
16;6;1;270;1
18;6;1;13;1
19;6;2;24;1
19;6;1;22;1
20;6;2;24;1
25;6;1;13;1
25;6;1;24;2
27;6;1;24;1
27;6;1;261;1
28;6;1;30;1
28;6;1;30;1
28;6;1;30;1
29;6;1;19;2
30;6;1;24;1
30;6;1;263;1
1;7;2;13;3
2;7;1;24;1
2;7;1;11;1
5;7;2;24;1
5;7;2;263;1
6;7;1;13;1
6;7;1;269;1
6;7;1;14;1
7;7;1;30;1
11;7;1;13;1
11;7;1;22;1
16;7;1;30;1
17;7;1;13;1
17;7;1;18;2
19;7;1;18;1
20;7;1;13;2
21;7;1;270;1
21;7;1;19;2
22;7;1;24;1
23;7;1;13;1
24;7;1;27;1
24;7;1;13;1
25;7;1;30;1
26;7;1;267;1
27;7;1;30;1
27;7;1;13;1
29;7;1;24;1
30;7;2;24;1
31;7;1;22;1
1;8;1;18;1
1;8;1;24;1
2;8;1;6;3
3;8;2;24;1
5;8;1;24;1
6;8;1;263;1
8;8;1;24;1
10;8;1;13;1
11;8;1;13;1
14;8;2;19;2
14;8;1;13;1
14;8;2;19;2
15;8;2;263;1
16;8;2;30;1
16;8;1;24;1
17;8;1;13;1
19;8;1;24;1
19;8;1;13;1
19;8;1;11;1
19;8;1;24;2
20;8;1;18;1
20;8;1;21;1
20;8;1;33;1
21;8;1;30;2
27;8;1;30;1
27;8;2;13;1
1;9;2;13;1
2;9;1;19;2
3;9;1;22;1
5;9;1;30;2
5;9;1;11;1
6;9;1;263;1
11;9;1;22;1
11;9;1;13;1
12;9;2;19;3
12;9;1;13;1
14;9;1;22;1
17;9;3;24;2
17;9;1;13;1
19;9;2;19;1
19;9;2;24;1
19;9;1;30;1
20;9;2;271;1
21;9;1;22;1
23;9;2;30;1
23;9;1;263;1
24;9;1;13;1
26;9;2;13;1
27;9;1;11;1
28;9;1;24;2
28;9;1;19;1
29;9;2;24;1
29;9;1;13;1
1;10;1;259;1
2;10;1;13;1
2;10;1;13;1
2;10;1;18;1
3;10;1;22;1
4;10;1;22;1
4;10;1;19;3
4;10;2;13;2
5;10;1;13;1
5;10;1;24;1
5;10;1;30;3
7;10;1;13;1
7;10;1;24;1
7;10;1;263;1
8;10;1;19;2
9;10;1;18;1
9;10;2;13;1
9;10;1;30;1
10;10;1;30;1
10;10;1;24;1
10;10;3;11;1
11;10;1;259;1
12;10;2;13;1
13;10;1;24;2
15;10;1;24;2
16;10;1;18;1
16;10;1;30;1
16;10;1;19;3
