dia;mes;qt_acidentes;id_acidente_tip;id_risco
25;10;3;227;1
30;10;2;18;1
30;10;2;139;2
1;11;2;13;1
1;11;1;13;2
2;11;2;191;2
2;11;2;191;1
3;11;1;13;1
4;11;2;191;1
7;11;2;21;1
7;11;3;211;2
9;11;2;16;1
9;11;1;20;2
9;11;2;22;2
11;11;1;191;3
11;11;3;13;1
11;11;2;22;1
13;11;2;22;2
13;11;2;18;1
13;11;1;3;1
14;11;1;22;2
15;11;2;13;2
17;11;2;22;1
23;11;2;4;1
24;11;3;16;1
24;11;1;18;1
25;11;2;211;1
26;11;2;22;1
27;11;5;3;1
27;11;3;202;1
28;11;2;3;3
28;11;2;18;1
28;11;2;3;1
28;11;2;3;1
30;11;2;13;1
1;12;1;16;2
1;12;1;139;1
2;12;2;22;1
5;12;2;18;2
5;12;2;18;1
5;12;1;18;1
5;12;2;15;1
7;12;2;22;1
8;12;3;20;1
10;12;2;229;1
11;12;2;22;2
11;12;2;139;1
12;12;2;139;1
14;12;1;13;1
14;12;1;22;1
16;12;1;139;1
17;12;2;139;1
18;12;2;139;1
18;12;2;22;1
19;12;2;139;1
20;12;2;13;1
22;12;2;22;1
22;12;2;22;1
23;12;2;22;1
23;12;2;22;1
24;12;2;139;1
30;12;1;22;2
31;12;1;139;1
31;12;2;13;1
31;12;2;139;1
31;12;4;22;1
4;1;2;14;1
4;1;1;22;1
4;1;2;22;1
7;1;2;15;1
7;1;2;14;1
11;1;4;6;1
12;1;4;22;1
12;1;1;22;2
14;1;1;15;2
14;1;1;22;2
20;1;2;15;1
21;1;1;13;1
22;1;2;13;2
22;1;2;22;1
25;1;4;13;1
25;1;1;22;2
26;1;2;139;1
28;1;2;17;1
29;1;1;13;1
29;1;1;15;1
29;1;1;230;1
1;2;1;18;1
3;2;4;22;2
4;2;2;17;1
5;2;2;23;1
5;2;2;15;1
7;2;3;13;1
8;2;2;15;1
8;2;2;22;2
9;2;1;15;1
10;2;1;19;2
11;2;2;15;2
14;2;2;22;1
15;2;2;17;1
15;2;2;13;2
16;2;1;22;3
17;2;2;15;1
17;2;2;22;1
17;2;2;22;2
18;2;1;22;1
18;2;2;13;1
19;2;2;15;1
22;2;1;18;1
22;2;1;22;3
22;2;2;22;2
24;2;1;13;1
25;2;2;15;1
26;2;2;15;1
28;2;2;16;1
29;2;1;15;1
29;2;2;22;1
1;3;6;15;1
1;3;1;17;1
2;3;2;18;1
4;3;2;212;1
4;3;2;23;1
5;3;2;20;1
7;3;1;15;3
8;3;1;13;1
8;3;1;22;1
9;3;2;7;2
9;3;2;16;1
9;3;2;16;1
10;3;1;13;1
11;3;2;17;1
11;3;1;15;1
