id_acidente_tip; dia; mes; total; id_risco
5;4;9;1;1
5;5;9;1;2
4;5;9;1;1
6;8;9;1;1
4;8;9;1;1
5;9;9;1;1
5;9;9;1;1
125;10;9;1;1
5;10;9;1;1
5;11;9;1;1
7;12;9;1;2
5;12;9;2;1
4;12;9;1;1
4;13;9;1;1
5;13;9;1;1
125;14;9;1;1
4;14;9;1;1
2;14;9;1;1
4;15;9;1;1
6;16;9;1;2
6;17;9;1;2
4;17;9;1;1
3;18;9;1;3
5;18;9;1;1
4;20;9;1;1
2;21;9;2;1
4;23;9;2;1
5;23;9;1;1
5;23;9;1;1
12;27;9;1;1
4;27;9;2;1
4;29;9;1;1
125;30;9;1;1
4;30;9;1;1
4;30;9;2;1
5;30;9;2;1
4;30;9;1;1
4;30;9;1;1
12;1;10;1;1
4;1;10;1;1
2;1;10;1;1
5;3;10;1;1
4;3;10;1;1
5;4;10;2;1
12;4;10;1;1
4;4;10;1;1
125;5;10;1;1
2;6;10;1;1
122;6;10;1;3
4;7;10;1;1
4;8;10;2;1
12;8;10;1;1
10;9;10;1;1
10;10;10;1;1
4;10;10;2;1
5;11;10;2;1
5;11;10;1;1
5;11;10;1;1
6;11;10;1;1
5;11;10;1;1
2;12;10;1;1
7;14;10;1;2
6;14;10;1;1
5;15;10;1;2
127;15;10;1;1
5;15;10;1;1
5;17;10;1;1
5;18;10;1;1
10;18;10;1;1
5;19;10;1;1
4;19;10;2;1
4;20;10;1;1
2;21;10;1;1
4;21;10;1;1
6;21;10;1;1
5;21;10;1;1
5;22;10;2;1
4;22;10;1;2
4;24;10;3;2
4;24;10;1;1
5;24;10;1;1
5;26;10;1;2
7;27;10;1;3
12;27;10;1;1
4;28;10;1;1
5;29;10;1;1
7;29;10;1;1
12;31;10;1;1
7;31;10;1;1
4;31;10;2;2
5;31;10;1;1
4;1;11;1;1
7;1;11;1;1
3;1;11;1;2
5;1;11;1;2
5;3;11;1;1
6;5;11;1;1
4;7;11;1;1
5;7;11;1;1
125;8;11;1;1
2;8;11;1;1
