id_acidente_tip;dia;mes;qt_acidentes;id_risco
29;17;12;1;1
18;23;12;1;1
13;31;1;2;1
24;9;3;3;1
13;10;3;2;1
18;10;3;1;1
24;11;5;1;1
24;16;5;1;1
11;18;5;2;1
24;27;5;1;1
18;4;6;1;2
24;11;6;1;1
24;26;6;1;1
24;26;6;1;1
24;24;7;1;1
24;27;7;1;1
24;13;9;1;1
13;19;9;1;1
11;2;10;1;1
13;6;10;1;1
13;11;10;1;1
29;25;10;1;1
13;25;10;1;1
13;27;10;1;1
41;14;12;1;1
24;11;1;1;1
18;29;3;1;1
13;17;4;1;1
29;13;5;1;2
24;22;6;1;1
18;26;8;1;1
13;30;8;1;1
37;31;8;1;2
18;4;9;1;2
18;2;10;1;1
18;11;10;1;1
24;27;10;1;1
18;15;12;1;1
24;17;12;1;1
18;28;1;1;1
38;28;2;1;1
18;20;3;1;2
24;29;3;1;1
24;8;4;1;1
13;9;4;1;1
30;10;4;1;1
13;7;6;2;1
13;19;6;1;1
24;24;6;1;1
13;27;6;1;1
24;11;7;1;1
24;23;7;1;1
13;8;8;1;1
13;17;10;1;1
13;4;12;1;1
28;14;2;1;2
24;20;2;1;1
13;24;2;1;1
13;20;6;1;1
30;13;7;2;1
24;29;7;1;1
24;11;9;1;1
24;6;11;1;1
13;18;11;1;1
13;23;11;1;1
29;26;2;1;1
29;31;3;1;1
13;19;4;1;1
24;2;6;1;1
49;3;6;1;2
13;6;12;1;1
13;14;2;1;1
24;11;5;1;1
13;20;5;1;1
24;17;9;1;1
13;18;9;1;1
13;30;11;1;1
13;30;11;1;1
24;20;12;2;1
13;5;1;1;1
13;8;1;1;1
13;10;2;2;1
24;24;2;1;1
13;2;3;1;1
13;16;3;2;1
11;21;5;1;1
13;18;6;2;1
24;18;6;1;1
11;22;6;2;1
13;30;7;1;1
24;28;8;1;1
24;5;9;1;1
24;11;9;1;1
13;11;10;2;1
11;20;10;1;1
24;11;11;1;2
24;11;11;1;1
13;11;12;1;1
29;10;1;1;1
13;12;1;1;1
13;13;7;1;1
13;14;7;1;1
24;14;9;1;1
11;8;10;1;1
11;17;12;1;1
11;19;3;1;1
19;10;4;1;1
11;6;8;2;1
24;13;12;1;1
24;25;2;1;1
13;13;4;1;1
24;9;5;1;1
24;19;6;1;1
13;17;7;1;1
13;27;9;1;1
13;6;11;1;1
13;27;11;1;1
13;5;12;1;1
24;23;12;1;1
11;12;3;2;1
37;12;6;1;1
24;12;6;1;2
24;13;6;1;1
13;17;6;1;1
24;15;10;2;1
13;15;10;1;1
13;27;10;1;1
13;4;11;1;2
29;5;1;1;3
13;15;1;1;1
13;22;1;1;1
11;27;1;1;1
24;8;2;1;1
11;18;2;2;2
13;18;2;1;1
13;26;5;1;1
13;16;8;2;1
24;17;8;1;1
13;15;10;1;1
29;16;12;1;1
13;16;1;1;1
13;16;2;1;1
13;3;3;1;2
13;22;5;1;2
24;20;9;1;1
24;20;10;1;1
24;10;11;1;1
13;22;11;1;1
24;22;11;1;1
13;10;12;1;1
13;27;2;2;1
13;7;5;1;1
13;11;5;1;1
18;15;6;1;1
24;8;8;1;1
29;7;9;1;1
24;20;12;1;1
11;20;1;1;1
24;1;3;1;1
11;15;5;1;1
11;31;5;1;1
13;15;9;1;1
13;16;10;1;1
11;17;12;2;1
13;22;1;1;2
11;15;10;3;1
24;2;12;1;1
13;9;1;1;1
13;17;1;1;1
47;1;2;1;1
13;31;3;1;1
24;3;7;1;1
18;2;10;1;1
18;11;10;1;3
24;8;11;1;1
24;12;11;1;2
11;4;12;2;1
28;8;2;1;1
18;17;2;1;2
29;5;5;1;1
13;25;5;2;1
29;14;6;1;1
24;20;8;1;1
24;7;10;1;1
13;25;10;1;1
13;21;12;1;1
13;21;12;1;1
13;28;12;1;1
13;4;1;1;1
25;8;1;1;1
13;12;2;1;1
24;16;2;1;1
13;1;3;1;1
24;10;3;1;1
13;16;3;1;1
11;23;3;1;1
13;12;6;1;1
29;28;9;1;1
13;17;10;1;1
24;22;10;1;1
13;22;11;1;1
13;23;11;1;1
13;6;12;1;1
29;4;2;1;1
18;30;4;1;1
24;27;5;1;1
13;12;7;1;1
11;16;8;1;1
35;17;8;1;1
24;11;9;1;1
13;14;11;1;2
24;14;12;1;1
11;11;1;1;1
24;1;2;1;1
13;13;4;1;1
25;10;6;1;1
13;15;7;2;1
13;23;7;1;1
13;1;8;1;1
13;23;10;2;1
24;27;11;1;1
13;13;2;1;1
24;1;3;1;1
13;7;3;1;1
24;13;11;1;1
13;17;11;1;1
24;9;1;1;1
13;21;1;1;1
24;25;1;1;1
24;8;3;1;1
24;10;3;1;1
13;5;4;1;1
24;17;4;2;1
24;20;4;1;1
24;20;5;1;1
24;20;5;2;1
13;2;7;1;1
24;3;7;1;1
24;27;7;1;1
24;27;7;1;1
24;27;7;1;1
24;3;9;1;1
24;4;9;1;1
24;17;9;1;1
13;20;9;1;1
24;1;10;2;1
30;13;10;1;1
24;15;10;2;1
13;29;10;1;1
24;1;11;1;1
24;3;11;1;1
24;19;11;1;1
13;27;11;1;1
13;28;11;1;1
24;30;11;1;1
13;2;12;1;1
13;9;12;1;1
13;9;12;1;1
24;15;12;1;1
24;15;12;1;1
13;16;12;1;1
24;22;12;1;1
13;28;12;1;1
13;10;1;1;1
13;20;1;1;1
24;28;1;1;1
24;3;2;1;1
13;4;2;1;1
24;4;2;1;1
24;7;2;1;1
13;11;2;1;1
13;18;2;1;1
11;23;2;1;1
13;21;3;1;1
24;21;3;1;1
19;22;3;2;3
37;22;3;1;3
24;22;3;1;1
24;20;5;1;1
13;20;5;1;1
24;24;5;1;1
13;26;5;2;1
24;13;6;1;1
24;14;6;1;1
13;24;6;1;1
11;29;6;1;1
24;5;8;1;1
24;11;8;1;1
24;12;8;1;1
13;14;8;1;1
24;2;9;2;1
24;3;9;1;1
13;9;9;1;1
24;15;9;1;1
13;23;9;1;1
24;27;9;1;1
24;27;9;1;1
24;3;10;1;1
24;7;10;1;1
35;7;10;2;2
13;25;10;1;1
24;31;10;1;1
24;3;11;1;1
24;5;11;1;2
25;5;11;1;1
24;8;11;1;1
24;8;11;1;1
24;14;11;1;1
24;25;11;1;1
24;8;12;1;1
24;10;12;1;1
24;16;12;1;1
13;23;12;1;1
24;23;12;1;1
24;9;1;1;1
24;10;1;1;1
24;12;1;1;1
24;16;1;1;1
24;19;1;2;1
24;20;1;1;1
24;21;1;1;1
24;21;1;1;1
24;24;1;1;1
24;26;1;1;1
24;26;1;1;1
13;26;1;1;1
24;31;1;1;1
34;7;2;2;3
24;9;2;1;1
24;15;2;1;1
13;16;2;1;1
24;18;2;1;1
24;24;2;1;1
24;9;3;1;1
24;15;3;1;1
13;15;3;1;1
24;20;3;1;1
24;21;3;1;1
18;26;3;1;1
24;3;4;1;1
24;4;4;1;1
24;4;4;1;1
24;10;4;1;1
24;11;4;1;1
24;16;4;1;1
24;18;4;1;1
24;27;4;1;2
24;27;4;1;2
24;8;5;1;1
24;10;5;1;1
24;22;5;1;1
24;25;5;1;1
24;26;5;1;1
24;5;6;1;1
24;6;7;1;1
24;6;7;1;1
24;16;7;1;1
13;17;7;1;1
24;26;7;1;1
24;26;7;1;1
29;4;8;1;1
24;6;8;1;1
24;10;8;1;1
13;21;8;1;1
13;24;8;1;1
13;24;8;1;1
24;29;8;1;1
29;29;8;1;1
13;31;8;1;1
13;3;9;1;1
13;4;9;1;1
13;6;9;1;1
24;14;9;1;1
24;19;9;1;1
13;25;9;1;1
30;26;9;1;1
24;26;9;1;1
24;4;10;1;1
24;4;10;1;1
24;16;10;1;1
24;19;10;1;1
13;23;10;1;1
24;31;10;2;1
24;31;10;1;1
24;1;11;1;1
13;13;11;1;1
24;19;11;1;1
24;22;11;1;1
13;23;11;1;1
24;26;11;1;1
24;6;12;1;1
24;6;12;1;1
24;6;12;1;1
24;6;12;1;1
24;12;12;1;1
24;14;12;1;1
13;18;12;2;1
13;19;12;1;1
24;20;12;2;1
13;21;12;1;1
13;21;12;1;1
13;27;12;1;1
24;8;1;1;1
24;10;1;1;1
24;10;1;1;1
24;14;1;1;1
34;15;1;1;1
24;18;1;1;1
24;19;1;1;1
11;21;1;1;1
24;24;1;1;1
24;25;1;1;1
24;25;1;1;1
24;26;1;1;1
30;28;1;1;1
13;30;1;2;1
24;30;1;1;1
24;30;1;1;1
13;2;2;1;1
13;4;2;1;1
24;14;2;1;1
13;20;3;1;1
24;28;3;1;1
13;31;3;1;1
13;8;4;1;1
24;13;4;1;1
13;19;4;1;1
24;28;4;1;1
25;28;4;1;1
13;11;6;1;1
24;19;6;1;1
24;28;6;1;1
24;28;6;1;1
13;4;7;1;1
24;5;7;1;1
24;30;7;1;1
24;13;8;1;1
24;16;8;1;1
24;6;9;1;1
24;11;9;1;1
24;12;9;1;1
24;9;10;1;1
13;10;10;1;1
24;14;10;1;1
24;16;10;1;1
13;22;10;1;1
24;6;11;1;1
13;8;11;1;1
13;8;11;1;1
24;8;11;1;1
25;8;11;1;2
13;12;11;1;1
13;18;11;1;1
24;22;11;1;1
25;26;11;1;2
13;26;11;1;1
24;27;11;1;1
11;28;11;1;1
24;2;12;1;1
24;2;12;1;1
24;4;12;1;1
24;10;12;1;1
13;18;12;1;1
24;20;12;1;1
24;21;12;1;1
18;29;12;1;1
24;29;12;1;1
24;29;12;1;1
24;8;1;1;1
13;10;1;1;1
13;11;1;2;1
24;17;1;1;1
24;29;1;1;1
13;2;2;1;1
24;7;2;1;1
24;7;2;1;1
24;10;2;1;1
24;12;2;1;1
24;15;2;1;1
24;15;2;1;1
28;16;2;1;1
24;26;2;1;1
13;27;2;1;1
24;28;2;1;1
13;2;3;1;1
24;18;3;1;1
32;20;3;1;1
24;21;3;1;1
24;23;3;1;1
24;4;4;1;1
24;11;4;1;1
24;11;4;1;1
13;14;4;1;1
24;14;4;1;1
24;25;4;1;1
13;27;4;1;1
24;12;5;1;1
24;15;5;1;1
13;24;5;1;1
24;25;5;1;1
24;4;6;1;1
24;5;6;1;1
24;5;6;1;1
24;7;6;1;1
24;7;6;1;1
24;13;6;1;1
24;24;6;1;1
24;27;6;1;1
30;4;7;1;1
24;9;7;1;1
13;11;7;1;1
13;14;7;2;1
24;17;7;1;1
24;19;7;1;1
13;23;7;1;1
24;25;7;1;1
24;25;7;1;1
24;25;7;1;1
24;25;7;1;1
24;26;7;1;1
24;2;8;1;1
24;6;8;1;1
24;8;8;1;1
30;8;8;1;1
24;9;8;1;1
13;13;8;1;1
24;16;8;1;1
24;20;8;1;1
13;23;8;1;1
24;23;8;1;1
24;28;8;1;1
25;30;8;1;1
24;6;9;1;1
24;6;9;1;1
24;10;9;1;1
24;13;9;1;1
24;13;9;1;1
24;19;9;1;1
24;20;9;1;1
24;2;10;1;1
24;5;10;1;1
24;10;10;1;1
13;16;10;1;1
24;21;10;1;1
25;22;10;1;1
11;30;10;2;1
11;1;11;2;1
24;20;11;1;1
24;28;11;1;1
18;1;12;1;1
24;8;12;1;1
24;9;12;1;1
24;10;12;1;1
28;10;12;2;1
13;12;12;1;1
24;13;12;1;1
24;16;12;1;1
11;19;12;1;1
24;20;12;1;1
24;26;12;1;1
24;26;12;1;1
28;27;12;2;1
24;30;12;1;1
24;15;1;1;1
24;17;1;1;1
13;21;1;1;1
13;29;1;1;1
24;30;1;1;1
24;4;2;1;1
24;9;2;1;1
30;11;2;1;1
13;12;2;1;1
13;12;2;1;1
13;12;2;1;1
24;13;2;1;1
24;15;2;1;1
28;31;3;2;1
24;31;3;1;1
30;2;4;1;1
24;28;4;1;1
24;5;5;1;1
24;8;5;1;1
24;15;5;1;1
24;15;5;1;1
24;27;5;1;1
24;29;5;1;1
13;29;5;1;1
24;29;6;1;1
24;2;7;1;1
24;17;7;1;1
24;21;7;2;1
24;23;7;1;1
25;6;8;1;1
30;5;9;1;1
24;14;9;1;1
13;18;9;1;1
13;20;9;1;2
24;22;9;1;1
13;5;10;1;1
13;5;10;2;1
24;10;10;1;1
13;13;10;1;1
11;13;10;1;1
24;13;10;1;1
24;17;10;1;1
24;19;10;1;1
30;22;10;1;1
24;13;11;1;1
13;13;11;1;1
30;13;11;1;3
24;27;11;1;1
13;7;12;2;2
13;16;12;1;1
13;18;12;1;1
11;19;12;1;1
24;19;12;1;1
36;21;12;1;1
24;21;12;1;1
24;22;12;1;1
24;23;12;1;1
24;23;12;1;1
24;29;12;1;1
11;29;12;1;1
24;31;12;1;1
13;10;1;1;1
13;15;1;1;1
13;15;1;2;1
24;18;1;1;1
24;23;1;1;1
84;25;1;1;1
24;30;1;1;1
11;12;2;1;1
13;25;3;1;1
29;29;3;1;1
13;30;3;1;1
24;10;5;1;1
24;21;5;1;1
13;22;5;1;1
18;26;5;1;1
24;31;5;1;1
24;3;6;1;1
13;19;6;1;1
24;19;6;1;1
24;2;7;1;1
24;4;7;1;1
24;9;7;1;1
13;20;7;1;2
24;7;8;1;1
24;17;9;1;1
24;4;10;1;1
13;6;10;1;1
13;4;11;1;1
24;10;11;1;1
24;12;11;1;1
24;30;11;1;1
24;15;12;1;1
13;11;1;1;1
29;28;1;1;1
24;10;2;1;1
29;22;3;1;1
18;23;3;1;1
24;1;6;1;1
13;2;6;1;1
29;2;6;1;1
13;6;6;1;2
24;17;6;1;1
24;3;8;1;1
13;26;10;1;1
24;29;11;1;1
13;16;12;1;1
13;28;12;1;1
13;15;2;1;1
24;7;3;1;1
24;9;3;1;1
24;1;4;1;1
25;11;5;1;2
24;14;6;1;1
24;17;8;1;1
13;23;9;1;1
24;26;10;2;1
13;6;12;1;1
24;19;2;1;1
24;1;3;1;1
13;25;7;2;1
27;1;8;1;2
13;4;2;1;1
24;25;2;1;1
28;25;5;3;1
13;9;9;1;1
24;8;12;1;1
13;6;2;1;1
24;5;8;1;1
24;15;10;1;1
18;18;5;1;1
24;3;6;2;1
13;2;7;1;1
24;8;7;1;1
24;24;7;1;1
25;9;9;1;2
24;21;9;1;1
80;12;11;1;1
13;16;11;1;1
18;9;12;1;1
18;12;12;1;1
13;13;12;1;1
13;23;12;1;1
24;31;12;1;1
24;4;1;1;1
25;14;1;1;1
35;30;1;1;1
13;3;2;1;1
24;4;2;1;1
13;18;2;1;1
13;23;3;1;1
24;23;3;1;1
24;23;3;1;2
18;24;6;1;1
24;4;9;1;1
13;7;10;1;1
13;11;12;1;1
18;19;1;1;1
13;29;3;1;1
13;14;4;2;1
13;21;6;2;1
6;11;7;1;1
24;3;8;1;1
13;10;8;1;1
13;4;9;1;1
24;25;9;1;1
24;7;12;2;1
13;14;12;1;1
13;21;12;2;1
13;3;1;1;1
13;12;1;1;1
18;14;2;1;1
13;26;3;1;1
25;27;3;1;1
21;13;4;1;1
25;8;6;1;1
13;28;6;1;1
13;25;8;1;1
13;29;8;1;1
24;5;9;1;1
13;30;10;1;1
24;3;11;1;1
13;5;12;1;1
13;9;1;1;1
11;13;1;2;1
13;18;1;1;1
13;6;3;1;1
13;15;3;1;1
13;17;4;1;1
13;10;5;1;1
24;10;5;1;1
38;7;6;1;1
11;26;6;2;1
11;25;8;3;1
24;13;9;1;1
13;21;9;1;1
13;23;9;1;1
13;3;10;1;1
24;16;11;1;1
13;1;12;1;1
13;2;12;1;1
25;14;1;1;1
13;15;1;1;1
11;17;1;1;1
13;6;4;1;1
25;8;4;1;1
13;29;4;1;1
13;29;4;1;1
38;14;5;1;1
13;5;8;1;1
13;3;10;1;1
13;5;10;1;1
13;20;10;1;1
13;28;1;1;2
13;18;5;2;1
35;21;5;1;1
29;14;2;1;1
25;29;4;1;1
13;17;12;1;1
13;19;12;1;1
13;24;4;1;2
24;21;7;1;1
18;23;8;1;1
24;16;9;1;2
13;21;12;1;1
24;17;1;1;1
24;9;2;1;1
18;19;6;1;1
24;22;7;1;1
29;25;7;1;1
29;2;2;1;1
18;12;5;1;1
13;29;5;1;1
13;24;6;1;2
13;10;11;1;1
24;18;1;1;1
11;28;1;1;2
29;15;3;1;1
24;17;5;2;1
13;6;6;1;1
24;30;7;1;1
13;11;11;1;1
13;20;12;1;2
19;6;1;1;2
6;3;2;1;1
13;25;11;1;2
13;8;2;1;1
13;7;12;2;1
13;15;12;1;1
18;15;5;1;1
48;16;7;1;3
29;3;6;1;1
13;30;10;1;1
13;9;1;1;1
13;7;3;1;1
13;12;3;2;1
19;16;1;1;1
13;10;2;2;2
19;9;4;1;2
19;18;4;1;1
24;10;6;1;1
13;18;12;1;1
13;23;1;1;1
13;5;2;1;2
24;24;3;1;3
31;24;6;1;2
25;28;11;1;1
24;2;12;1;1
13;16;3;1;1
24;21;4;1;1
13;14;9;2;1
13;14;10;1;1
13;27;12;1;1
18;7;1;1;1
24;13;4;1;2
13;25;7;2;1
13;1;9;1;1
13;16;10;1;2
27;16;8;1;1
24;18;10;1;1
13;16;1;2;1
19;3;2;1;1
24;11;2;1;1
13;7;3;1;1
24;17;3;1;1
25;27;7;1;1
19;13;12;1;1
24;30;11;1;1
24;25;3;2;3
13;18;12;1;1
18;28;1;1;1
13;12;3;1;1
45;14;4;1;1
13;19;7;2;1
24;15;10;1;1
13;16;10;1;2
29;15;1;1;1
11;26;1;1;2
29;14;2;1;2
11;15;11;1;2
25;8;1;1;1
13;11;1;1;1
13;16;10;1;1
11;9;12;1;1
13;8;6;2;1
24;2;8;1;2
13;25;3;1;1
21;5;10;1;1
35;7;12;1;2
24;12;7;1;1
21;31;8;1;1
24;4;10;2;1
13;23;11;1;1
29;6;3;1;1
29;9;4;1;2
13;31;5;1;1
13;5;9;1;1
13;2;2;1;1
6;4;12;1;2
13;26;1;1;1
29;25;3;1;1
24;25;3;1;1
13;30;8;1;1
29;11;9;1;1
24;1;6;1;1
13;25;7;2;1
13;4;10;1;1
24;23;1;1;1
13;21;2;1;1
24;24;4;1;1
13;28;4;1;1
38;25;11;1;1
13;24;1;1;2
29;6;4;1;1
13;24;5;1;1
37;23;10;1;2
13;10;12;1;2
13;13;1;2;2
13;22;1;1;1
13;25;2;2;1
18;6;5;2;1
13;8;5;1;1
13;30;8;1;1
13;4;11;1;1
13;19;12;2;1
18;28;3;1;1
13;4;4;1;1
11;5;4;1;1
11;20;6;1;2
13;16;10;1;1
28;22;6;1;2
13;11;7;1;1
24;28;8;1;1
24;12;11;1;1
25;14;4;1;1
11;12;8;1;1
18;8;9;1;2
11;8;1;1;1
24;1;2;1;1
24;25;9;1;1
27;16;9;1;3
19;23;3;1;1
13;20;7;1;1
19;9;8;1;1
13;21;9;1;1
29;10;1;1;1
43;28;2;1;2
27;8;6;1;2
13;17;8;1;1
24;4;6;1;2
13;21;10;1;1
13;20;1;1;1
29;2;3;1;1
13;26;3;1;1
28;26;3;1;1
13;5;10;1;1
13;26;11;1;1
24;9;5;1;1
11;18;5;1;1
31;9;2;1;3
13;11;6;1;1
21;29;8;1;1
29;16;12;1;1
13;1;2;1;1
24;9;8;1;1
18;21;3;1;1
13;11;7;1;1
13;9;8;2;1
11;22;8;1;2
24;28;8;1;1
13;20;9;1;1
11;18;10;1;1
13;14;12;1;1
13;17;12;2;1
11;4;2;1;1
13;7;2;1;2
13;21;2;1;1
13;11;3;1;1
24;26;11;2;1
11;5;6;1;1
24;21;6;2;1
24;23;11;1;1
36;28;12;1;1
13;7;2;1;1
13;2;10;1;1
24;6;10;1;1
13;22;11;1;1
29;14;12;1;1
24;26;3;1;2
13;28;6;2;1
24;9;4;1;1
28;19;4;1;1
24;24;5;1;1
24;20;9;1;1
13;27;9;2;1
24;26;10;1;1
29;7;12;1;2
24;9;3;1;1
24;2;4;1;2
29;11;9;1;1
13;3;5;1;1
29;1;8;1;1
28;14;9;2;1
11;29;12;1;1
13;28;1;2;1
13;12;11;1;1
13;23;11;1;2
13;25;10;1;1
6;26;3;1;2
24;26;3;1;1
47;2;6;1;1
24;12;11;1;1
13;6;12;1;2
13;27;7;1;1
29;4;8;1;1
11;28;3;1;1
13;19;11;1;1
24;30;11;1;1
46;10;2;1;2
13;2;9;1;1
6;1;10;1;2
24;15;4;1;1
24;15;3;1;1
13;20;3;1;2
13;26;7;1;1
13;10;1;1;1
49;26;3;2;1
24;9;5;1;2
28;12;11;1;1
13;2;1;1;1
18;23;3;1;2
46;4;4;1;3
24;12;4;1;2
13;5;9;1;1
29;26;9;1;2
13;27;9;1;1
13;8;12;1;1
24;26;6;1;1
13;6;1;2;1
24;3;2;1;1
13;26;8;1;1
11;26;8;2;1
25;29;4;1;1
24;27;12;1;1
13;25;5;1;2
13;8;8;1;3
30;16;8;1;1
13;25;9;2;2
13;3;2;1;1
13;13;5;1;1
29;10;6;1;2
29;28;6;1;1
24;14;9;1;1
24;26;9;1;1
13;18;10;1;1
29;3;12;2;2
13;3;12;1;1
13;14;5;1;1
24;12;6;1;1
24;12;7;1;1
30;11;10;2;1
24;18;12;2;1
24;18;1;1;1
13;5;2;1;1
49;11;4;1;1
11;6;6;1;1
13;10;6;1;2
24;24;1;2;1
24;26;3;1;1
13;24;4;1;1
13;4;12;1;1
13;31;1;1;1
24;31;8;1;1
13;10;10;1;1
24;10;5;1;1
24;8;7;1;1
13;23;11;2;1
13;7;2;1;1
18;14;6;1;1
29;28;10;1;2
29;2;12;1;3
13;13;1;3;2
13;12;6;1;1
24;10;7;1;1
13;24;7;1;1
13;8;8;1;1
13;19;10;1;1
24;3;1;1;2
29;3;1;1;1
18;16;7;1;1
11;28;1;1;1
24;20;3;1;1
18;4;9;1;2
30;6;10;1;1
13;26;1;1;1
11;1;4;1;1
19;9;3;1;1
6;14;4;1;1
13;11;11;1;1
13;19;11;1;3
13;29;11;1;1
13;21;8;1;1
13;21;8;2;1
13;1;9;2;1
13;29;9;1;2
29;3;7;1;1
13;7;10;1;1
13;9;10;1;1
28;25;11;1;1
13;3;1;1;1
11;17;1;1;1
13;22;9;1;1
13;27;9;1;1
13;3;10;1;1
29;19;2;1;1
13;5;10;1;1
35;9;2;1;1
13;13;3;1;2
45;16;4;1;1
13;23;6;2;2
24;25;1;1;1
24;16;5;1;1
13;6;6;1;2
24;2;12;1;1
28;29;2;1;2
13;1;3;1;1
24;3;4;1;1
13;24;4;1;1
13;3;5;1;1
11;3;5;3;1
13;6;6;1;1
11;22;8;1;1
11;10;10;1;1
13;14;11;1;2
13;3;1;1;1
24;4;4;1;1
13;17;5;1;1
13;3;6;1;2
24;23;7;1;1
13;31;7;2;1
13;12;6;1;1
13;12;11;1;1
24;17;11;1;1
13;8;12;1;2
13;21;9;1;2
13;1;3;1;1
24;24;8;1;1
47;28;3;1;1
24;28;3;1;1
13;21;8;1;1
13;4;9;2;2
24;2;1;1;2
11;24;4;1;1
13;22;6;2;1
13;17;8;1;1
13;5;2;1;1
29;29;8;1;3
24;28;9;1;1
24;7;11;1;1
13;20;2;1;1
13;14;8;2;1
13;26;1;1;1
24;12;8;1;1
38;17;11;1;1
47;19;3;1;1
13;23;3;1;2
13;30;4;1;1
13;30;8;1;1
11;30;8;1;1
13;14;9;1;1
13;22;9;1;1
27;27;9;1;2
24;15;12;1;1
24;16;1;1;1
18;12;3;1;1
24;13;3;1;1
24;29;3;1;1
28;17;5;2;1
13;17;5;1;1
24;10;3;1;1
25;6;5;1;1
13;4;6;1;1
24;14;7;1;1
24;29;8;1;1
24;30;8;1;1
24;20;9;1;1
13;9;10;1;1
13;19;11;1;1
13;8;12;2;2
24;30;12;1;2
13;28;1;1;1
13;14;3;1;1
13;29;7;1;1
18;22;9;1;1
13;24;9;1;1
24;4;10;1;1
19;25;10;1;1
25;26;6;1;1
13;6;7;1;1
24;14;2;1;1
24;24;2;1;1
24;14;7;1;1
24;23;7;1;1
11;5;8;1;1
13;19;9;1;2
11;21;12;2;1
24;28;3;2;1
24;29;3;1;1
24;29;3;1;3
18;29;3;1;1
24;29;3;2;1
13;4;8;1;1
13;14;9;1;1
13;23;9;1;2
24;27;9;1;1
24;7;10;1;1
35;7;11;1;1
29;23;1;1;2
13;3;2;1;1
28;7;2;2;1
11;13;3;1;1
13;7;7;1;1
29;24;7;1;1
18;24;7;1;1
32;25;7;1;1
13;4;8;1;3
6;31;8;1;2
13;13;5;1;1
13;13;5;1;1
13;17;5;2;1
13;21;5;1;1
13;14;8;1;1
13;1;10;1;1
24;14;10;1;1
13;29;10;1;1
24;6;11;1;1
13;9;11;1;1
13;30;11;1;1
11;26;5;1;1
11;28;5;2;1
47;4;6;2;2
24;1;7;1;1
13;24;7;1;1
24;29;9;1;2
24;10;12;1;1
13;22;12;1;1
11;6;1;2;1
11;8;1;1;1
24;6;2;1;1
13;31;3;1;1
24;31;3;2;1
13;5;6;1;1
18;10;7;1;1
24;20;1;1;1
11;2;2;1;1
13;3;2;1;1
13;5;2;1;1
13;6;2;1;1
24;11;2;1;1
24;13;2;1;1
24;26;2;1;1
24;5;3;1;1
13;5;3;1;1
28;6;3;1;2
24;10;3;1;1
24;12;3;1;1
24;13;3;1;1
24;23;3;1;1
24;23;3;1;1
24;26;3;1;1
24;26;3;1;1
13;31;3;1;1
13;8;4;1;1
24;9;4;1;1
13;13;4;1;1
24;16;4;1;1
24;22;4;1;1
13;24;4;1;1
24;21;5;1;1
13;24;5;1;1
30;28;5;1;1
24;8;6;1;1
24;12;6;1;1
24;18;6;1;1
24;23;6;1;1
24;23;6;1;1
24;1;7;1;1
13;14;7;1;1
24;17;7;1;1
28;19;7;1;1
30;28;7;1;1
24;1;8;1;1
24;2;8;1;1
24;2;8;1;1
24;13;8;1;1
24;17;8;1;3
24;17;8;1;1
25;18;8;1;1
13;19;8;1;1
13;20;8;1;1
24;23;8;1;1
13;26;8;1;1
13;26;8;1;1
24;7;9;1;1
13;8;9;1;1
24;10;9;1;1
13;13;9;1;1
24;13;9;1;1
24;16;9;1;1
24;17;9;1;1
24;22;9;1;1
24;28;9;1;1
13;1;10;1;1
24;1;10;1;1
24;4;10;1;1
24;7;10;1;1
24;16;10;1;1
24;18;10;1;1
24;22;10;1;1
24;24;10;1;1
24;28;10;1;1
13;22;11;1;1
13;26;11;1;1
24;10;12;1;1
24;13;12;1;1
24;13;12;1;1
13;13;12;2;1
24;14;12;1;1
24;15;12;1;1
13;15;12;1;1
24;15;12;1;1
24;17;12;1;1
13;22;12;1;1
30;22;12;1;1
13;23;12;1;1
24;27;12;1;1
13;3;1;1;1
13;4;1;1;1
47;8;1;1;1
13;10;1;1;1
24;11;1;1;1
24;17;1;1;1
24;20;1;1;1
24;28;1;1;1
13;28;1;1;1
24;1;2;1;1
24;4;2;1;1
13;12;2;1;1
24;28;2;1;1
30;29;3;2;1
37;29;3;1;1
13;29;3;1;1
29;29;3;1;1
13;30;3;3;2
13;30;3;1;1
24;30;3;2;1
24;31;3;1;2
35;31;3;2;1
35;31;3;2;1
13;31;3;1;2
45;31;3;1;1
13;3;5;1;1
13;5;5;1;1
11;6;5;1;1
18;23;5;1;1
13;2;6;2;1
24;9;6;1;1
24;12;6;1;2
24;21;6;1;1
24;22;6;1;1
24;30;6;1;1
13;9;8;1;1
24;9;8;1;1
13;18;8;1;1
13;19;8;1;1
24;19;8;1;1
24;20;8;1;1
24;8;9;1;1
24;14;9;1;1
24;21;9;1;1
13;29;9;1;1
24;5;10;1;1
24;26;10;1;1
24;27;10;1;1
24;27;10;1;1
13;14;11;1;1
24;14;11;1;1
25;16;11;1;1
24;17;11;1;1
24;18;11;1;1
24;25;11;1;1
28;28;11;1;1
13;6;12;1;1
24;10;12;1;1
13;14;12;1;1
24;15;12;1;1
24;24;12;1;1
24;28;12;1;1
24;30;12;1;1
11;11;1;1;1
24;14;1;1;1
13;14;1;1;1
24;16;1;1;1
13;16;1;1;1
24;19;1;1;1
24;2;2;1;1
13;6;2;2;1
24;14;2;1;1
13;29;2;2;1
24;29;2;1;1
13;2;3;1;1
24;7;3;1;1
24;8;3;1;1
24;17;3;1;1
