dia;mes;qt_acidentes;id_acidente_tip;id_risco
15;7;1;13;1
15;7;2;15;1
15;7;1;15;1
17;7;1;23;1
17;7;1;18;1
18;7;1;21;1
19;7;1;18;1
21;7;1;18;1
22;7;1;16;1
22;7;1;13;1
26;7;1;18;1
28;7;1;14;1
29;7;1;13;1
1;8;1;24;1
1;8;1;11;1
2;8;1;21;1
3;8;1;24;1
3;8;1;24;1
5;8;1;30;1
5;8;1;30;2
5;8;1;24;1
6;8;1;13;1
6;8;2;11;1
8;8;1;24;1
8;8;1;24;1
13;8;1;21;1
14;8;1;24;1
14;8;2;24;1
15;8;1;13;1
17;8;2;13;1
17;8;1;18;1
18;8;1;11;1
19;8;1;13;1
20;8;1;13;1
21;8;1;30;2
22;8;1;36;1
23;8;1;21;1
25;8;2;24;1
26;8;2;21;1
31;8;1;11;1
2;9;1;18;1
3;9;1;18;1
3;9;1;13;1
3;9;1;35;1
3;9;1;6;3
4;9;1;18;1
5;9;1;24;1
5;9;1;21;1
6;9;1;6;3
7;9;1;21;1
10;9;1;29;1
10;9;1;24;1
10;9;1;29;1
12;9;1;41;1
12;9;3;42;1
13;9;1;32;1
13;9;2;39;1
16;9;1;11;1
16;9;1;42;1
17;9;3;28;1
17;9;1;13;1
17;9;1;19;2
18;9;1;18;1
19;9;1;24;1
21;9;1;35;1
22;9;2;13;1
23;9;1;13;1
24;9;1;21;1
24;9;1;28;1
24;9;1;13;2
25;9;1;24;1
26;9;2;13;1
1;10;1;13;1
1;10;1;28;1
3;10;1;11;1
6;10;1;42;1
7;10;2;13;1
7;10;2;13;1
7;10;2;39;1
7;10;1;13;1
9;10;1;19;3
11;10;1;24;1
11;10;1;24;1
11;10;1;24;1
11;10;1;24;1
12;10;1;29;1
13;10;1;29;1
14;10;1;19;3
17;10;2;28;1
17;10;1;29;1
18;10;2;13;1
19;10;1;39;1
21;10;1;21;1
22;10;1;19;1
22;10;1;6;1
22;10;2;13;1
24;10;1;24;1
25;10;1;13;1
25;10;2;24;1
28;10;1;24;1
29;10;1;21;1
2;11;1;24;1
6;11;1;24;1
8;11;1;18;2
8;11;1;24;1
9;11;1;39;1
10;11;1;24;1
12;11;1;18;1
13;11;1;18;2
14;11;1;42;1
14;11;1;13;1
17;11;1;36;1
17;11;1;39;1
18;11;1;29;1
18;11;1;39;1
19;11;1;28;3
23;11;2;42;1
23;11;1;13;1
24;11;2;13;1
28;11;1;13;1
28;11;1;24;1
30;11;1;39;1
1;12;1;33;1
1;12;1;11;1
1;12;2;33;1
1;12;1;28;1
4;12;1;13;1
5;12;1;19;1
7;12;2;24;1
7;12;1;13;1
8;12;1;13;1
8;12;1;39;1
9;12;1;25;1
10;12;2;13;1
12;12;1;39;1
12;12;1;33;1
13;12;1;24;1
14;12;1;18;1
15;12;1;29;1
16;12;2;39;1
16;12;1;13;1
16;12;1;39;1
17;12;2;19;1
17;12;1;35;1
17;12;1;19;3
17;12;1;24;1
20;12;1;18;1
20;12;1;28;1
20;12;1;13;1
21;12;1;24;1
21;12;1;13;1
21;12;1;37;3
21;12;1;33;1
21;12;1;19;1
22;12;2;19;3
22;12;1;28;1
23;12;1;13;1
24;12;1;18;1
28;12;1;24;3
28;12;1;30;1
29;12;1;24;1
29;12;1;18;2
31;12;1;18;2
2;1;1;24;1
2;1;1;28;3
3;1;1;24;1
3;1;1;13;1
4;1;1;30;1
4;1;1;24;2
6;1;2;24;1
6;1;1;18;1
8;1;1;24;1
8;1;1;18;2
9;1;1;19;1
9;1;1;28;1
17;1;1;6;3
18;1;1;35;1
21;1;2;42;2
26;1;1;18;1
27;1;1;46;1
28;1;1;24;1
28;1;1;13;1
2;2;2;30;1
2;2;2;39;1
4;2;1;24;1
4;2;1;24;1
4;2;1;13;1
8;2;2;13;1
11;2;1;24;1
11;2;1;19;1
12;2;1;18;1
16;2;1;18;1
17;2;2;24;1
17;2;1;28;3
17;2;1;24;1
21;2;1;13;1
22;2;1;36;1
23;2;1;36;1
27;2;1;39;1
28;2;1;44;2
1;3;1;18;1
1;3;1;39;2
1;3;1;39;1
2;3;1;13;1
5;3;1;42;2
9;3;1;13;1
10;3;1;24;2
13;3;1;29;1
14;3;1;24;1
14;3;2;29;1
14;3;1;18;2
15;3;1;24;1
16;3;1;13;1
16;3;2;24;1
17;3;1;29;1
19;3;1;18;1
20;3;2;13;1
20;3;1;13;1
21;3;1;33;1
21;3;1;24;1
22;3;1;35;1
28;3;2;24;1
28;3;2;13;1
28;3;1;30;1
29;3;2;13;1
30;3;1;19;3
30;3;1;11;1
30;3;2;13;2
30;3;1;24;1
5;4;1;39;1
6;4;2;28;3
7;4;1;39;1
8;4;1;30;1
9;4;2;13;1
10;4;1;18;1
11;4;1;24;1
12;4;1;24;1
14;4;1;18;2
15;4;3;28;1
16;4;2;13;1
18;4;1;24;1
19;4;2;24;1
19;4;1;13;1
20;4;1;18;1
21;4;1;13;1
21;4;1;13;1
23;4;1;41;1
24;4;2;13;1
25;4;1;18;1
25;4;3;29;1
25;4;1;13;1
27;4;1;39;1
27;4;1;24;1
28;4;1;24;1
28;4;1;42;1
3;5;1;11;1
4;5;1;18;2
5;5;1;13;1
5;5;1;39;1
5;5;1;24;1
6;5;1;29;1
6;5;1;24;1
6;5;1;44;2
8;5;2;24;1
10;5;1;13;1
10;5;2;13;1
10;5;1;24;1
11;5;1;13;1
11;5;2;13;1
11;5;1;28;1
12;5;1;18;1
12;5;1;35;1
15;5;1;13;1
16;5;1;29;1
19;5;1;19;1
22;5;1;18;1
23;5;1;13;1
24;5;2;42;1
24;5;1;13;1
25;5;1;13;1
25;5;1;31;2
25;5;1;18;1
27;5;1;29;1
31;5;1;39;1
1;6;1;13;1
1;6;2;13;1
1;6;1;18;1
1;6;1;13;1
1;6;1;30;1
3;6;1;39;1
3;6;1;19;2
4;6;1;41;1
4;6;1;18;1
5;6;1;28;1
5;6;1;19;1
6;6;1;39;1
6;6;1;19;3
7;6;1;42;1
8;6;1;18;1
9;6;1;13;1
9;6;1;43;2
13;6;2;13;1
13;6;1;11;1
15;6;1;29;1
16;6;1;13;1
17;6;1;24;1
19;6;1;18;1
19;6;1;13;1
19;6;1;28;1
20;6;1;21;1
20;6;1;13;1
20;6;1;13;2
20;6;1;13;1
21;6;1;18;1
22;6;1;18;2
22;6;1;29;1
22;6;1;24;1
23;6;2;13;1
23;6;1;39;1
25;6;1;18;2
25;6;1;29;1
26;6;1;24;1
26;6;1;32;1
26;6;1;39;1
27;6;2;13;1
29;6;2;39;1
30;6;1;33;1
30;6;1;39;1
1;7;1;13;1
2;7;1;11;2
3;7;1;39;1
3;7;1;18;1
3;7;1;13;1
4;7;1;39;1
4;7;1;18;1
6;7;1;18;2
6;7;1;18;1
9;7;1;30;1
10;7;1;39;1
10;7;1;24;2
13;7;1;18;1
13;7;1;13;1
17;7;1;29;1
17;7;1;18;1
19;7;1;39;1
19;7;1;37;2
22;7;1;13;1
24;7;1;29;1
24;7;1;13;1
25;7;1;13;1
26;7;2;41;2
26;7;1;24;1
27;7;1;18;1
27;7;1;24;1
28;7;1;39;1
28;7;1;39;1
29;7;1;18;1
30;7;1;13;1
1;8;1;24;1
1;8;1;19;1
2;8;1;18;1
3;8;2;11;1
3;8;2;28;1
5;8;1;33;1
5;8;1;13;2
5;8;1;18;1
5;8;1;24;1
7;8;1;24;3
7;8;1;13;1
7;8;1;13;1
9;8;2;24;1
9;8;1;13;1
9;8;2;13;1
9;8;1;24;1
9;8;1;24;1
10;8;1;39;1
11;8;1;11;2
12;8;1;30;3
13;8;2;13;1
13;8;1;13;1
14;8;1;19;2
14;8;2;13;1
14;8;2;13;1
16;8;1;30;1
20;8;1;38;1
20;8;1;40;3
20;8;1;11;1
21;8;1;13;1
21;8;1;29;1
21;8;1;29;1
21;8;1;24;1
22;8;1;42;1
23;8;1;39;1
23;8;1;18;1
23;8;1;24;1
24;8;1;47;1
24;8;1;13;1
24;8;1;13;1
24;8;1;42;2
24;8;1;13;1
25;8;1;24;1
26;8;1;18;1
27;8;1;24;1
29;8;1;32;1
29;8;1;13;1
30;8;1;24;1
30;8;1;21;1
31;8;2;13;1
1;9;1;39;1
1;9;1;39;1
1;9;1;39;1
4;9;1;18;1
4;9;1;28;1
5;9;1;39;1
6;9;1;18;2
10;9;2;13;1
11;9;1;39;1
11;9;1;39;1
11;9;1;39;1
12;9;1;33;1
12;9;3;11;2
13;9;1;39;1
14;9;1;33;1
17;9;2;28;1
17;9;1;18;2
17;9;1;24;1
19;9;1;24;1
19;9;2;48;1
21;9;1;42;1
22;9;1;18;1
22;9;1;28;3
23;9;1;21;1
24;9;1;39;1
25;9;1;13;1
25;9;1;49;1
26;9;1;32;1
26;9;1;18;1
26;9;1;33;1
27;9;1;18;1
27;9;1;18;1
27;9;1;39;1
27;9;1;24;1
28;9;1;39;1
28;9;1;39;1
28;9;1;13;1
28;9;1;39;1
29;9;2;13;1
29;9;1;13;1
30;9;1;11;1
1;10;1;35;1
1;10;1;39;1
2;10;1;18;1
2;10;1;18;1
2;10;1;21;1
6;10;1;18;1
7;10;1;30;3
8;10;2;13;1
9;10;1;13;1
9;10;1;18;1
9;10;1;13;1
9;10;1;24;1
10;10;1;41;1
10;10;1;19;3
10;10;1;24;1
11;10;2;28;1
11;10;1;18;1
11;10;2;19;3
12;10;2;24;2
12;10;2;13;1
12;10;1;13;1
14;10;2;13;1
17;10;1;44;2
18;10;1;39;1
19;10;1;28;1
19;10;1;18;1
20;10;2;28;1
20;10;1;13;1
21;10;1;25;1
23;10;1;18;1
25;10;2;13;1
25;10;1;24;1
25;10;1;30;1
25;10;1;24;1
26;10;1;13;1
27;10;1;18;1
28;10;1;42;1
30;10;1;13;1
30;10;1;13;1
31;10;1;13;2
1;11;1;21;1
1;11;1;13;1
3;11;2;13;1
5;11;2;13;1
5;11;2;11;1
6;11;1;13;1
6;11;1;13;1
7;11;2;30;1
8;11;1;24;1
9;11;1;25;1
9;11;1;39;2
10;11;1;24;1
10;11;1;29;1
11;11;1;18;1
11;11;1;18;1
12;11;1;11;1
12;11;1;30;1
13;11;1;18;1
13;11;1;36;1
13;11;1;18;1
14;11;1;44;2
14;11;2;19;2
15;11;1;42;1
16;11;1;19;2
17;11;1;33;1
17;11;1;18;1
19;11;1;24;2
20;11;1;18;1
20;11;1;25;1
22;11;1;18;1
23;11;1;21;1
23;11;1;13;1
23;11;1;13;1
23;11;1;13;1
24;11;1;33;1
25;11;2;13;1
27;11;2;13;1
27;11;1;18;2
29;11;1;18;3
30;11;1;13;1
30;11;1;18;1
1;12;1;39;1
3;12;1;42;2
4;12;1;18;1
6;12;1;11;1
7;12;1;24;3
7;12;2;42;1
7;12;1;13;1
9;12;1;24;3
10;12;1;18;1
10;12;2;13;2
10;12;1;11;1
11;12;1;6;1
11;12;1;21;1
11;12;1;29;1
11;12;1;30;1
13;12;1;13;1
14;12;1;41;1
14;12;1;28;3
15;12;1;24;1
15;12;2;42;1
15;12;1;18;1
15;12;1;24;1
15;12;2;13;1
16;12;1;28;2
18;12;1;13;1
18;12;1;39;1
19;12;1;13;1
20;12;1;18;1
20;12;2;24;1
20;12;1;24;1
21;12;1;24;2
21;12;1;13;1
22;12;1;13;1
22;12;1;24;1
24;12;1;18;2
24;12;2;39;1
26;12;1;21;1
29;12;1;28;1
30;12;1;6;3
30;12;1;13;1
2;1;1;24;1
2;1;1;24;1
3;1;1;13;1
3;1;2;11;1
6;1;1;13;1
8;1;1;18;1
8;1;1;42;2
10;1;1;41;1
11;1;1;13;1
12;1;3;11;1
12;1;1;18;1
14;1;1;13;1
14;1;1;13;1
15;1;1;19;1
16;1;1;33;1
16;1;1;19;1
18;1;1;24;1
18;1;1;39;1
19;1;1;34;1
19;1;1;13;1
19;1;1;24;1
20;1;1;18;2
20;1;2;24;1
20;1;1;39;1
22;1;1;34;1
22;1;1;13;1
24;1;1;39;1
25;1;1;6;1
25;1;1;13;1
25;1;1;18;1
28;1;1;18;3
29;1;1;24;1
31;1;1;29;1
31;1;1;13;1
1;2;1;39;1
2;2;1;42;1
2;2;1;18;2
2;2;1;18;1
2;2;1;13;1
4;2;1;18;1
4;2;1;13;1
5;2;1;39;1
6;2;1;6;1
7;2;1;30;1
8;2;1;24;1
8;2;1;13;1
9;2;1;41;1
9;2;1;6;2
10;2;1;13;1
13;2;1;24;1
14;2;1;13;1
15;2;1;39;1
20;2;1;6;1
21;2;1;21;1
21;2;2;13;1
21;2;2;42;1
24;2;1;30;2
27;2;1;13;1
27;2;2;13;1
27;2;1;11;1
28;2;1;42;1
1;3;2;42;1
1;3;1;13;1
1;3;1;13;1
2;3;1;18;1
3;3;1;18;1
4;3;2;13;1
6;3;1;13;1
6;3;1;36;1
6;3;3;42;1
6;3;1;42;1
7;3;1;18;1
7;3;1;13;1
7;3;1;13;1
8;3;1;18;1
8;3;1;6;3
9;3;1;18;1
10;3;1;30;2
10;3;2;13;1
10;3;1;18;1
11;3;1;39;1
13;3;1;25;1
13;3;2;13;1
14;3;1;13;1
15;3;1;13;1
16;3;1;41;1
17;3;1;19;2
19;3;1;11;1
20;3;1;18;1
20;3;2;42;1
22;3;1;29;1
22;3;1;18;1
22;3;1;39;1
23;3;1;24;1
23;3;1;13;1
23;3;1;13;1
24;3;2;39;1
26;3;1;33;1
27;3;1;18;1
27;3;1;18;1
27;3;1;13;1
27;3;1;29;1
28;3;1;30;1
28;3;2;42;1
28;3;2;13;1
29;3;1;13;1
29;3;1;29;1
2;4;2;13;1
2;4;1;33;1
2;4;1;39;1
3;4;1;21;1
4;4;1;39;1
5;4;1;41;1
5;4;2;24;1
5;4;1;21;1
6;4;1;39;1
6;4;1;39;1
6;4;1;24;1
7;4;1;18;1
7;4;1;18;1
7;4;1;24;1
9;4;1;39;1
10;4;1;39;1
10;4;1;13;1
10;4;1;18;1
11;4;1;19;1
12;4;1;18;2
13;4;1;29;1
14;4;1;24;1
14;4;1;29;1
14;4;2;46;1
16;4;2;13;1
16;4;1;29;1
18;4;2;13;1
18;4;1;13;1
20;4;1;18;1
21;4;1;18;1
23;4;1;24;1
24;4;2;11;1
25;4;1;6;1
25;4;1;13;1
26;4;1;25;1
26;4;1;25;1
27;4;1;18;1
29;4;1;13;1
29;4;2;39;1
29;4;1;13;1
30;4;1;18;2
1;5;2;39;1
1;5;1;24;1
3;5;1;42;2
3;5;1;13;1
4;5;1;39;1
4;5;2;13;1
5;5;1;30;1
6;5;1;25;2
6;5;1;13;1
6;5;1;25;1
8;5;1;18;1
8;5;1;13;1
9;5;1;18;1
11;5;1;36;1
12;5;1;39;1
13;5;1;39;1
14;5;1;18;1
15;5;1;11;1
15;5;1;18;2
15;5;2;11;2
16;5;1;39;1
