dia;mes;qt_acidentes;id_acidente_tip;id_risco
9;6;1;119;1
9;6;1;4;1
9;6;1;63;1
9;6;1;117;1
9;6;1;118;1
9;6;2;4;1
10;6;1;117;1
10;6;1;63;1
10;6;1;119;1
10;6;1;4;1
11;6;2;4;1
11;6;2;4;1
12;6;1;117;1
12;6;1;4;1
12;6;1;4;1
12;6;1;117;2
12;6;2;4;1
13;6;1;117;1
13;6;1;33;2
14;6;1;117;2
15;6;1;119;1
15;6;2;4;1
15;6;1;273;1
15;6;3;117;1
15;6;1;117;2
15;6;1;273;1
16;6;1;119;1
16;6;1;4;2
16;6;1;117;2
16;6;1;118;1
16;6;2;4;1
17;6;1;117;1
18;6;1;4;1
18;6;1;119;1
19;6;2;4;1
20;6;1;119;1
20;6;1;119;1
22;6;1;4;1
22;6;1;117;1
22;6;1;117;1
23;6;2;117;1
23;6;1;119;1
24;6;1;4;1
24;6;2;4;3
24;6;1;4;1
24;6;1;4;1
24;6;1;117;2
24;6;1;117;1
25;6;1;4;1
25;6;1;117;1
25;6;1;117;1
26;6;1;119;1
26;6;1;4;1
26;6;1;119;2
27;6;1;119;1
27;6;1;273;1
27;6;1;117;1
29;6;2;117;1
29;6;2;4;1
29;6;1;4;1
29;6;1;6;1
29;6;1;4;1
29;6;1;4;1
30;6;1;119;1
30;6;1;126;1
30;6;1;118;1
30;6;2;4;1
30;6;1;6;1
1;7;1;117;1
1;7;1;119;2
2;7;1;119;1
2;7;1;117;1
3;7;1;117;1
3;7;1;117;1
3;7;1;117;1
3;7;1;63;1
3;7;1;117;1
5;7;1;7;3
5;7;1;117;1
5;7;1;4;1
6;7;1;117;1
6;7;1;117;1
6;7;1;117;1
6;7;1;117;1
6;7;1;119;1
7;7;1;119;1
7;7;1;119;1
7;7;1;126;1
8;7;1;119;1
8;7;1;4;1
8;7;1;4;1
11;7;1;117;1
11;7;1;117;1
11;7;1;4;1
12;7;1;118;3
13;7;1;119;1
13;7;1;4;1
13;7;1;258;2
14;7;1;117;1
14;7;2;4;1
17;7;1;273;1
17;7;1;119;1
18;7;1;117;1
18;7;1;33;1
18;7;1;4;2
19;7;1;119;1
19;7;2;117;2
19;7;1;117;1
20;7;1;4;1
21;7;1;117;1
21;7;1;118;1
21;7;1;117;1
21;7;2;117;1
22;7;1;117;1
22;7;2;4;1
22;7;2;4;1
22;7;1;6;1
22;7;1;4;1
23;7;1;4;1
23;7;1;117;1
23;7;1;33;3
24;7;1;273;1
24;7;1;4;1
24;7;1;7;1
25;7;1;118;1
25;7;3;4;1
25;7;1;119;1
26;7;1;4;1
26;7;1;63;1
26;7;1;117;1
26;7;1;119;1
27;7;1;119;1
27;7;1;124;1
27;7;1;4;1
27;7;1;127;1
27;7;1;117;1
28;7;1;63;1
28;7;2;117;1
28;7;1;273;1
29;7;1;4;1
29;7;1;120;3
30;7;2;4;1
30;7;1;4;1
31;7;1;119;1
31;7;2;4;1
31;7;2;117;1
31;7;1;4;1
31;7;2;4;1
31;7;1;4;1
1;8;1;117;1
1;8;2;4;1
2;8;1;117;1
3;8;1;4;2
3;8;1;4;1
3;8;1;4;1
3;8;1;126;1
3;8;1;4;1
5;8;1;119;1
5;8;1;4;1
5;8;1;117;1
5;8;1;4;1
5;8;1;117;1
6;8;1;4;1
6;8;1;119;2
7;8;1;119;1
7;8;1;117;1
10;8;1;118;1
10;8;1;4;1
10;8;1;117;1
10;8;1;117;1
10;8;1;6;1
11;8;1;4;1
11;8;1;119;1
11;8;2;119;1
12;8;1;117;1
12;8;1;118;3
12;8;1;7;3
13;8;3;4;1
14;8;2;4;1
14;8;2;4;1
14;8;1;117;1
14;8;1;117;1
14;8;1;4;3
14;8;2;4;1
14;8;1;117;1
15;8;1;118;1
15;8;1;117;1
16;8;1;4;1
17;8;2;117;1
17;8;1;33;1
18;8;1;4;1
18;8;1;7;3
19;8;2;4;1
19;8;1;119;1
19;8;1;63;1
20;8;1;117;1
20;8;1;273;1
20;8;1;117;1
20;8;1;119;1
20;8;1;4;1
20;8;1;118;2
20;8;1;4;1
21;8;1;4;1
21;8;1;33;1
22;8;1;4;1
22;8;1;4;1
22;8;1;273;1
22;8;2;4;1
22;8;1;4;1
22;8;1;4;1
23;8;1;4;2
23;8;2;4;1
23;8;1;273;1
24;8;1;117;1
24;8;1;119;1
24;8;1;4;3
25;8;1;117;1
25;8;1;4;1
26;8;1;258;2
27;8;1;117;1
27;8;1;117;2
27;8;3;4;1
28;8;1;33;1
28;8;1;117;1
29;8;1;117;2
29;8;1;4;1
29;8;1;273;1
29;8;1;7;1
29;8;1;33;1
31;8;1;119;1
31;8;2;4;1
31;8;1;4;1
31;8;1;119;2
1;9;1;4;1
1;9;1;119;1
1;9;2;4;1
1;9;1;119;1
1;9;1;4;1
1;9;1;124;1
2;9;2;118;3
2;9;1;7;3
2;9;2;4;1
2;9;1;4;1
2;9;1;117;1
3;9;1;117;1
3;9;1;118;1
3;9;1;119;1
3;9;1;117;3
3;9;1;33;2
4;9;1;4;2
4;9;1;117;1
4;9;1;117;1
4;9;1;6;1
4;9;1;4;1
5;9;1;117;1
5;9;1;33;1
5;9;1;7;3
5;9;1;117;1
5;9;1;6;2
7;9;2;4;1
7;9;1;4;1
7;9;1;33;1
7;9;1;117;2
8;9;1;119;1
8;9;1;4;2
8;9;1;119;1
8;9;1;273;1
8;9;1;273;1
8;9;2;4;1
8;9;1;4;2
8;9;1;33;1
9;9;1;119;1
9;9;1;119;1
9;9;2;7;1
9;9;1;117;1
9;9;1;273;1
9;9;1;4;1
10;9;2;119;1
10;9;2;4;1
10;9;1;4;1
11;9;1;33;1
11;9;1;4;1
11;9;1;119;2
11;9;1;4;1
12;9;1;119;1
13;9;1;4;1
13;9;1;119;1
14;9;1;33;1
14;9;1;273;1
15;9;2;4;1
15;9;1;273;1
15;9;1;4;1
15;9;3;4;2
15;9;1;33;1
15;9;1;119;1
16;9;1;4;1
16;9;1;117;1
16;9;1;117;1
17;9;1;119;1
17;9;2;4;1
17;9;1;117;1
17;9;1;117;1
17;9;1;4;1
17;9;1;117;1
18;9;2;4;2
18;9;1;4;1
18;9;1;117;1
19;9;1;117;1
19;9;1;33;1
20;9;1;4;2
20;9;1;126;1
21;9;1;4;1
21;9;1;117;1
21;9;1;4;1
21;9;1;118;1
22;9;1;4;1
22;9;1;124;1
22;9;1;258;2
23;9;1;126;1
23;9;1;120;3
23;9;1;119;1
23;9;1;33;2
24;9;1;4;1
25;9;1;4;1
25;9;1;4;1
25;9;1;124;1
25;9;1;117;1
25;9;1;4;3
25;9;1;117;2
26;9;1;117;1
28;9;1;4;1
28;9;1;119;1
28;9;1;119;1
29;9;2;117;1
29;9;1;119;1
30;9;1;4;1
30;9;2;4;1
30;9;1;117;1
1;10;1;4;1
1;10;2;4;1
1;10;1;4;1
1;10;2;4;1
1;10;1;4;1
2;10;1;119;1
2;10;1;4;1
2;10;1;119;1
2;10;1;33;1
2;10;1;117;1
2;10;1;117;1
2;10;1;7;2
2;10;1;119;1
2;10;1;119;2
3;10;1;119;1
3;10;1;119;1
4;10;1;273;1
5;10;1;117;2
5;10;1;119;3
6;10;1;33;1
6;10;1;4;1
6;10;1;117;1
7;10;1;117;1
7;10;1;33;1
7;10;1;4;1
7;10;1;63;1
8;10;1;4;1
8;10;1;118;2
9;10;1;33;3
9;10;2;4;1
9;10;1;119;1
9;10;1;4;1
9;10;1;126;1
9;10;1;273;1
9;10;1;63;1
9;10;1;4;1
10;10;1;117;1
11;10;1;7;1
12;10;1;6;1
13;10;1;63;1
13;10;1;4;1
14;10;1;117;1
14;10;1;4;1
14;10;1;117;1
14;10;1;119;1
14;10;1;6;1
14;10;1;63;1
14;10;1;119;1
15;10;1;4;1
15;10;2;4;1
15;10;1;117;1
15;10;1;4;1
16;10;1;273;1
16;10;1;273;1
16;10;2;4;1
16;10;2;4;1
16;10;1;117;1
16;10;1;119;1
17;10;1;117;1
18;10;2;4;1
19;10;1;119;1
19;10;1;119;1
20;10;1;124;1
21;10;1;118;1
21;10;1;4;1
21;10;1;4;1
21;10;1;117;1
21;10;1;4;1
21;10;1;117;1
21;10;1;4;2
21;10;1;119;1
22;10;1;119;1
22;10;3;117;1
22;10;1;119;1
22;10;1;4;1
22;10;1;4;1
23;10;1;118;1
23;10;1;119;1
23;10;1;4;1
23;10;1;4;1
23;10;1;4;1
24;10;1;119;1
24;10;1;118;1
25;10;1;4;1
25;10;2;4;1
26;10;1;4;1
26;10;2;4;1
26;10;1;4;1
27;10;1;4;2
27;10;1;124;1
27;10;1;118;1
27;10;1;273;1
27;10;1;6;1
28;10;1;119;1
28;10;1;119;1
29;10;1;33;2
29;10;1;4;1
29;10;1;117;1
29;10;1;117;3
29;10;1;119;2
30;10;1;117;2
30;10;1;119;1
30;10;1;118;2
31;10;1;4;2
31;10;2;4;1
31;10;1;63;1
1;11;2;4;1
2;11;1;273;1
2;11;1;117;1
3;11;1;6;1
3;11;1;119;1
4;11;1;118;1
4;11;1;4;1
4;11;2;117;1
4;11;1;118;2
4;11;1;273;1
4;11;1;63;1
5;11;1;33;1
5;11;1;119;1
6;11;1;4;1
7;11;1;33;2
7;11;1;117;1
7;11;1;4;1
7;11;1;4;1
7;11;1;124;1
8;11;1;118;1
9;11;2;4;3
9;11;1;4;2
10;11;2;33;1
11;11;2;4;1
11;11;1;117;1
12;11;1;33;1
12;11;1;117;1
13;11;1;7;3
13;11;1;119;1
13;11;1;117;1
13;11;1;118;1
13;11;1;4;1
13;11;1;119;1
13;11;1;4;1
13;11;1;4;1
13;11;1;119;1
14;11;1;124;1
15;11;1;7;2
16;11;1;119;1
17;11;2;4;1
17;11;1;117;1
17;11;1;4;1
17;11;1;7;1
17;11;1;4;1
17;11;2;118;2
18;11;2;4;1
18;11;1;124;1
18;11;1;119;1
18;11;2;127;1
18;11;1;119;1
18;11;2;4;1
18;11;1;4;3
18;11;2;4;1
18;11;1;4;1
19;11;1;33;2
19;11;1;4;1
19;11;1;117;1
20;11;2;117;1
20;11;2;4;1
20;11;1;33;1
20;11;2;4;1
20;11;3;127;2
21;11;1;118;1
21;11;1;117;1
22;11;1;4;1
23;11;1;4;1
23;11;1;119;1
24;11;2;4;1
24;11;1;119;1
24;11;1;119;1
25;11;2;4;1
25;11;1;4;1
25;11;1;273;1
26;11;1;63;1
26;11;1;33;1
27;11;1;118;1
27;11;1;117;1
27;11;1;117;1
28;11;1;117;1
28;11;1;4;1
28;11;1;33;1
29;11;1;117;2
29;11;1;4;1
30;11;1;4;1
30;11;1;119;1
30;11;1;117;1
1;12;1;117;1
1;12;1;33;1
1;12;1;33;1
1;12;2;33;2
1;12;2;4;1
1;12;1;119;1
1;12;1;117;1
1;12;1;4;1
2;12;1;4;1
2;12;1;117;2
2;12;1;7;2
2;12;1;273;1
3;12;1;4;2
3;12;1;6;1
3;12;1;117;1
3;12;2;4;1
3;12;3;33;1
4;12;1;4;2
4;12;1;118;1
4;12;2;4;1
4;12;1;4;1
5;12;1;33;1
5;12;1;119;1
5;12;1;4;1
